Group,DISTRICT,DistName,cntyname,RegnName,REGION,Math,Reading,Writing,Total,Above_Crit_Rate,Exnees_Mskd,Crit_Mskd,Part_Rate,Grads_Mskd
All Students,220813,Harmony Science Acad (Fort Worth),Tarrant County,Fort Worth,11,552,529,510,1081,42.9,21,9,105,20
All Students,220901,Arlington ISD,Tarrant County,Fort Worth,11,505,480,468,985,26.5,"2,183",579,65.2,"3,347"
All Students,220902,Birdville ISD,Tarrant County,Fort Worth,11,511,491,477,1002,27.5,698,192,53.2,"1,312"
All Students,220904,Everman ISD,Tarrant County,Fort Worth,11,439,414,402,853,4.1,121,5,61.7,196
All Students,220905,Fort Worth ISD,Tarrant County,Fort Worth,11,464,441,432,905,14,"2,055",287,58.6,"3,509"
All Students,220906,Grapevine-Colleyville ISD,Tarrant County,Fort Worth,11,557,541,528,1099,48.9,834,408,82.4,"1,012"
All Students,220907,Keller ISD,Tarrant County,Fort Worth,11,530,514,493,1044,35.8,"1,267",454,66.4,"1,908"
All Students,220908,Mansfield ISD,Tarrant County,Fort Worth,11,493,484,465,977,23.6,"1,258",297,67.9,"1,852"
All Students,220910,Lake Worth ISD,Tarrant County,Fort Worth,11,468,438,420,905,14,57,8,46,124
All Students,220912,Crowley ISD,Tarrant County,Fort Worth,11,480,461,438,941,20.3,586,119,70.3,833
All Students,220914,Kennedale ISD,Tarrant County,Fort Worth,11,484,466,448,950,16.3,129,21,66.8,193
All Students,220915,Azle ISD,Tarrant County,Fort Worth,11,502,485,466,987,23.6,195,46,60.9,320
All Students,220916,Hurst-Euless-Bedford ISD,Tarrant County,Fort Worth,11,526,501,483,1028,32.4,754,244,55,"1,370"
All Students,220917,Castleberry ISD,Tarrant County,Fort Worth,11,463,442,420,904,15.3,98,15,60.5,162
All Students,220918,Eagle Mt-Saginaw ISD,Tarrant County,Fort Worth,11,508,486,463,993,22,478,105,58.1,823
All Students,220919,Carroll ISD,Tarrant County,Fort Worth,11,589,566,546,1155,61.4,482,296,93.4,516
All Students,220920,White Settlement ISD,Tarrant County,Fort Worth,11,493,474,450,967,19.1,141,27,39.7,355
All Students,221801,Responsive Education Solutions,Taylor County,Abilene,14,532,554,528,1086,53.6,28,15,3.2,886
All Students,221901,Abilene ISD,Taylor County,Abilene,14,495,480,459,975,23.8,480,114,56.1,855
All Students,221904,Merkel ISD,Taylor County,Abilene,14,471,443,437,914,,18,<5,35.3,51
All Students,221905,Trent ISD,Taylor County,Abilene,14,,,,,,<5,<5,,8
All Students,221911,Jim Ned CISD,Taylor County,Abilene,14,499,493,497,992,,40,<15,56.3,71
All Students,221912,Wylie ISD,Taylor County,Abilene,14,544,504,496,1048,35.1,148,52,77.1,192
All Students,222901,Terrell County ISD,Terrell County,Midland,18,516,504,492,1020,,9,<5,52.9,17
All Students,223901,Brownfield ISD,Terry County,Lubbock,17,429,428,400,856,,25,<5,22.7,110
All Students,223902,Meadow ISD,Terry County,Lubbock,17,,,,,,<5,<5,,16
All Students,223904,Wellman-Union CISD,Terry County,Lubbock,17,,,,,,<5,<5,,12
All Students,224902,Woodson ISD,Throckmorton Count,Wichita Falls,9,454,442,416,896,,<10,<5,,9
All Students,225902,Mount Pleasant ISD,Titus County,Mt Pleasant,8,523,502,475,1025,27.3,33,9,11,300
All Students,225906,Chapel Hill ISD,Titus County,Mt Pleasant,8,514,541,530,1055,,11,<5,18.6,59
All Students,226901,Christoval ISD,Tom Green County,San Angelo,15,515,558,500,1073,,<5,<5,,35
All Students,226903,San Angelo ISD,Tom Green County,San Angelo,15,510,484,457,995,23.2,353,82,42.2,836
All Students,226905,Water Valley ISD,Tom Green County,San Angelo,15,550,477,503,1027,,<5,<5,,20
All Students,226906,Wall ISD,Tom Green County,San Angelo,15,560,530,485,1090,,<30,<15,,81
All Students,226907,Grape Creek ISD,Tom Green County,San Angelo,15,489,447,429,936,,19,<5,29.7,64
All Students,226908,Veribest ISD,Tom Green County,San Angelo,15,500,457,473,957,,<5,<5,,16
All Students,227506,University Of Texas At Austin H S,Travis County,Austin,13,570,564,524,1133,57.1,21,12,,<5
All Students,227801,American Youthworks Charter School,Travis County,Austin,13,431,436,348,867,,9,<5,17,53
All Students,227804,Nyos Charter School,Travis County,Austin,13,492,515,472,1008,29.2,24,7,104.3,23
All Students,227814,Star Charter School,Travis County,Austin,13,578,562,531,1139,61.5,13,8,,<25
All Students,227816,Harmony Science Academy (Austin),Travis County,Austin,13,488,466,459,953,,26,<5,136.8,19
All Students,227818,Austin Can Academy Charter School,Travis County,Austin,13,337,303,327,640,,<5,<5,,80
All Students,227901,Austin ISD,Travis County,Austin,13,521,493,480,1015,36,"2,747",989,72.8,"3,774"
All Students,227904,Pflugerville ISD,Travis County,Austin,13,512,478,455,989,27.3,977,267,75.9,"1,287"
All Students,227905,Texas Sch For The Blind & Visually,Travis County,Austin,13,435,417,408,852,,6,<5,,<5
All Students,227907,Manor ISD,Travis County,Austin,13,435,413,391,849,9.9,192,19,63.2,304
All Students,227909,Eanes ISD,Travis County,Austin,13,620,594,579,1214,73.4,564,414,97.7,577
All Students,227910,Del Valle ISD,Travis County,Austin,13,453,423,416,876,10.4,280,29,49.4,567
All Students,227912,Lago Vista ISD,Travis County,Austin,13,520,506,479,1026,34.5,58,20,65.9,88
All Students,227913,Lake Travis ISD,Travis County,Austin,13,567,550,530,1117,55.3,356,197,90.8,392
All Students,228901,Groveton ISD,Trinity County,Huntsville,6,471,439,428,910,13.2,38,5,57.6,66
All Students,228903,Trinity ISD,Trinity County,Huntsville,6,489,459,434,948,,18,<5,31,58
All Students,228904,Centerville ISD,Trinity County,Huntsville,6,,,,,,<5,<5,,7
All Students,228905,Apple Springs ISD,Trinity County,Huntsville,6,451,415,405,866,,8,<5,80,10
All Students,229901,Colmesneil ISD,Tyler County,Beaumont,5,482,464,456,947,,26,<5,57.8,45
All Students,229903,Woodville ISD,Tyler County,Beaumont,5,438,417,401,855,,50,<5,89.3,56
All Students,229904,Warren ISD,Tyler County,Beaumont,5,457,431,423,889,,31,<5,44.9,69
All Students,229905,Spurger ISD,Tyler County,Beaumont,5,,,,,,<5,<5,,14
All Students,229906,Chester ISD,Tyler County,Beaumont,5,497,477,480,973,,<5,<5,,8
All Students,230901,Big Sandy ISD,Upshur County,Kilgore,7,486,459,460,945,,16,<5,43.2,37
All Students,230902,Gilmer ISD,Upshur County,Kilgore,7,503,468,458,971,20.4,54,11,41.2,131
All Students,230903,Ore City ISD,Upshur County,Kilgore,7,487,447,426,934,,15,<5,30.6,49
All Students,230904,Union Hill ISD,Upshur County,Kilgore,7,,,,,,<5,<5,,15
All Students,230905,Harmony ISD,Upshur County,Kilgore,7,486,481,455,966,17.3,52,9,66.7,78
All Students,230906,New Diana ISD,Upshur County,Kilgore,7,486,492,459,978,,21,<5,28.8,73
All Students,230908,Union Grove ISD,Upshur County,Kilgore,7,482,472,441,954,,13,<5,34.2,38
All Students,231902,Rankin ISD,Upton County,Midland,18,,,,,,<5,<5,,14
All Students,232901,Knippa ISD,Uvalde County,San Antonio,20,502,413,436,916,,9,<5,90,10
All Students,232902,Sabinal ISD,Uvalde County,San Antonio,20,433,397,397,829,,23,<5,62.2,37
All Students,232903,Uvalde CISD,Uvalde County,San Antonio,20,441,421,406,862,11.1,144,16,48,300
All Students,232904,Utopia ISD,Uvalde County,San Antonio,20,543,587,525,1130,,6,<5,37.5,16
All Students,233901,San Felipe-Del Rio CISD,Val Verde County,San Angelo,15,471,446,431,918,13.1,274,36,50.2,546
All Students,233903,Comstock ISD,Val Verde County,San Angelo,15,475,453,459,927,,11,<5,73.3,15
All Students,234902,Canton ISD,Van Zandt County,Richardson,10,523,506,483,1030,35.3,51,18,43.6,117
All Students,234903,Edgewood ISD,Van Zandt County,Kilgore,7,526,493,478,1019,,22,<10,42.3,52
All Students,234904,Grand Saline ISD,Van Zandt County,Kilgore,7,472,455,446,927,15.8,38,6,50,76
All Students,234905,Martins Mill ISD,Van Zandt County,Kilgore,7,495,507,476,1003,,15,<10,55.6,27
All Students,234906,Van ISD,Van Zandt County,Kilgore,7,500,483,460,983,16.9,65,11,53.7,121
All Students,234907,Wills Point ISD,Van Zandt County,Richardson,10,494,478,450,973,,72,<15,42.6,169
All Students,234909,Fruitvale ISD,Van Zandt County,Kilgore,7,463,547,423,1010,,<5,<5,,22
All Students,235901,Bloomington ISD,Victoria County,Victoria,3,496,437,433,933,,10,<5,38.5,26
All Students,235902,Victoria ISD,Victoria County,Victoria,3,482,464,442,946,16.3,135,22,21.7,621
All Students,236901,New Waverly ISD,Walker County,Huntsville,6,493,527,463,1020,,<5,<5,,52
All Students,236902,Huntsville ISD,Walker County,Huntsville,6,497,482,459,980,23.1,143,33,43.5,329
All Students,237902,Hempstead ISD,Waller County,Houston,4,428,385,392,813,,13,<5,17.6,74
All Students,237904,Waller ISD,Waller County,Houston,4,504,492,459,996,28.8,80,23,25.1,319
All Students,237905,Royal ISD,Waller County,Houston,4,520,490,498,1010,,6,<5,5.6,107
All Students,238902,Monahans-Wickett-Pyote ISD,Ward County,Midland,18,477,460,424,937,,7,<5,6.2,113
All Students,239901,Brenham ISD,Washington County,Huntsville,6,508,490,477,998,25.3,174,44,61.5,283
All Students,239903,Burton ISD,Washington County,Huntsville,6,423,395,394,818,,13,<5,56.5,23
All Students,240801,Gateway (Student Alternative Progr,Webb County,Edinburg,1,427,337,353,763,,<5,<5,,183
All Students,240901,Laredo ISD,Webb County,Edinburg,1,434,392,395,827,4.8,589,28,60.8,969
All Students,240903,United ISD,Webb County,Edinburg,1,452,422,412,874,7.7,"1,193",92,61.1,"1,952"
All Students,240904,Webb CISD,Webb County,Edinburg,1,488,427,433,914,,25,<5,156.3,16
All Students,241901,Boling ISD,Wharton County,Victoria,3,486,442,433,929,16.7,36,6,59,61
All Students,241902,East Bernard ISD,Wharton County,Victoria,3,515,493,480,1008,23.1,26,6,46.4,56
All Students,241903,El Campo ISD,Wharton County,Victoria,3,471,444,432,914,12.7,126,16,60.3,209
All Students,241904,Wharton ISD,Wharton County,Victoria,3,473,474,461,946,,17,<5,14.2,120
All Students,241906,Louise ISD,Wharton County,Victoria,3,443,411,431,854,,16,<5,44.4,36
All Students,242906,Fort Elliott CISD,Wheeler County,Amarillo,16,,,,,,<5,<5,,17
All Students,243801,Bright Ideas Charter,Wichita County,Wichita Falls,9,472,460,440,932,,5,<5,45.5,11
All Students,243901,Burkburnett ISD,Wichita County,Wichita Falls,9,526,499,473,1025,34.3,67,23,39.6,169
All Students,243902,Electra ISD,Wichita County,Wichita Falls,9,,,,,,<5,<5,,26
All Students,243903,Iowa Park CISD,Wichita County,Wichita Falls,9,506,480,473,987,19.6,46,9,42.2,109
All Students,243905,Wichita Falls ISD,Wichita County,Wichita Falls,9,495,474,464,969,23.6,483,114,61.1,791
All Students,243906,City View ISD,Wichita County,Wichita Falls,9,498,491,452,989,,22,<5,45.8,48
All Students,244901,Harrold ISD,Wilbarger County,Wichita Falls,9,,,,,,<5,<5,,<10
All Students,244903,Vernon ISD,Wilbarger County,Wichita Falls,9,504,436,415,940,,15,<5,14,107
All Students,245901,Lasara ISD,Willacy County,Edinburg,1,453,400,405,853,,16,<5,66.7,24
All Students,245902,Lyford CISD,Willacy County,Edinburg,1,433,431,444,864,,<15,<5,,79
All Students,245903,Raymondville ISD,Willacy County,Edinburg,1,442,447,434,889,,25,<5,19.4,129
All Students,245904,San Perlita ISD,Willacy County,Edinburg,1,468,417,421,885,,16,<5,69.6,23
All Students,246902,Florence ISD,Williamson County,Austin,13,505,476,459,981,27.5,40,11,66.7,60
All Students,246904,Georgetown ISD,Williamson County,Austin,13,540,503,484,1043,34.4,456,157,66.6,685
All Students,246905,Granger ISD,Williamson County,Austin,13,506,534,494,1040,,10,<5,31.3,32
All Students,246906,Hutto ISD,Williamson County,Austin,13,491,463,440,954,20.6,170,35,66.9,254
All Students,246907,Jarrell ISD,Williamson County,Austin,13,536,510,493,1046,37.5,32,12,60.4,53
All Students,246908,Liberty Hill ISD,Williamson County,Austin,13,542,516,490,1058,38.6,101,39,62.3,162
All Students,246909,Round Rock ISD,Williamson County,Austin,13,557,534,513,1092,48.3,"1,933",933,77.4,"2,498"
All Students,246911,Taylor ISD,Williamson County,Austin,13,500,455,448,955,14.7,95,14,49.5,192
All Students,246912,Thrall ISD,Williamson County,Austin,13,523,484,469,1007,25.8,31,8,75.6,41
All Students,246913,Leander ISD,Williamson County,Austin,13,546,525,500,1070,42.3,"1,244",526,77.8,"1,598"
All Students,247901,Floresville ISD,Wilson County,San Antonio,20,473,451,446,924,12.1,124,15,54.9,226
All Students,247903,La Vernia ISD,Wilson County,San Antonio,20,513,488,466,1001,25.4,126,32,68.5,184
All Students,247904,Poth ISD,Wilson County,San Antonio,20,529,470,470,999,27,37,10,78.7,47
All Students,247906,Stockdale ISD,Wilson County,San Antonio,20,490,452,436,942,,28,<5,57.1,49
All Students,248901,Kermit ISD,Winkler County,Midland,18,,,,,,<5,<5,,67
All Students,248902,Wink-Loving ISD,Winkler County,Midland,18,,,,,,<5,<5,,26
All Students,249901,Alvord ISD,Wise County,Fort Worth,11,533,485,472,1017,35,20,7,45.5,44
All Students,249902,Boyd ISD,Wise County,Fort Worth,11,513,479,444,992,,34,<10,46.6,73
All Students,249903,Bridgeport ISD,Wise County,Fort Worth,11,501,463,449,964,21.3,61,13,46.2,132
All Students,249904,Chico ISD,Wise County,Fort Worth,11,442,430,427,872,,9,<5,25.7,35
All Students,249905,Decatur ISD,Wise County,Fort Worth,11,511,485,471,996,,81,<25,42.4,191
All Students,249906,Paradise ISD,Wise County,Fort Worth,11,520,489,476,1008,26.9,26,7,48.1,54
All Students,249908,Slidell ISD,Wise County,Fort Worth,11,441,413,398,854,,9,<5,90,10
All Students,250902,Hawkins ISD,Wood County,Kilgore,7,477,435,444,911,,15,<5,50,30
All Students,250903,Mineola ISD,Wood County,Kilgore,7,476,456,438,932,12.8,39,5,44.8,87
All Students,250904,Quitman ISD,Wood County,Kilgore,7,493,475,455,968,24.2,33,8,46.5,71
All Students,250906,Alba-Golden ISD,Wood County,Kilgore,7,503,460,451,963,,16,<5,34.8,46
All Students,250907,Winnsboro ISD,Wood County,Kilgore,7,597,520,472,1117,,6,<5,9.5,63
All Students,251901,Denver City ISD,Yoakum County,Lubbock,17,498,465,457,963,,16,<5,18.4,87
All Students,252901,Graham ISD,Young County,Wichita Falls,9,525,522,499,1047,31.1,61,19,31.8,192
All Students,252902,Newcastle ISD,Young County,Wichita Falls,9,584,528,491,1111,,8,<5,57.1,14
All Students,252903,Olney ISD,Young County,Wichita Falls,9,533,548,558,1080,,<5,<5,,32
All Students,253901,Zapata County ISD,Zapata County,Edinburg,1,483,488,454,971,,14,<5,,<215
All Students,254901,Crystal City ISD,Zavala County,San Antonio,20,489,471,431,960,,9,<5,8.4,107
All Students,254902,La Pryor ISD,Zavala County,San Antonio,20,498,525,473,1023,,<5,<5,,43
