DistName,RegnName,SAT-Total,SAT-Part_Rate,Year
RIO VISTA ISD,Fort Worth,1021.0,57.1,2014
VENUS ISD,Fort Worth,978.0,40.8,2014
GODLEY ISD,Fort Worth,1023.0,61.9,2014
FALLS CITY ISD,San Antonio,1030.0,55.6,2014
CRANDALL ISD,Richardson,1070.0,35.4,2014
FORNEY ISD,Richardson,1047.0,53.3,2014
KAUFMAN ISD,Richardson,1003.0,53.4,2014
KEMP ISD,Richardson,988.0,36.3,2014
MABANK ISD,Richardson,1087.0,25.6,2014
TERRELL ISD,Richardson,1008.0,28.7,2014
SCURRY-ROSSER ISD,Richardson,1024.0,44.4,2014
BOERNE ISD,San Antonio,1155.0,74.0,2014
COMFORT ISD,Austin,1032.0,58.2,2014
CENTER POINT ISD,San Antonio,1011.0,67.6,2014
KERRVILLE ISD,San Antonio,1091.0,61.6,2014
INGRAM ISD,San Antonio,958.0,50.0,2014
BRACKETT ISD,San Antonio,1019.0,45.3,2014
COTULLA ISD,San Antonio,869.0,38.5,2014
GIDDINGS ISD,Austin,1012.0,54.5,2014
LEXINGTON ISD,Austin,1062.0,43.1,2014
DIME BOX ISD,Austin,1041.0,70.0,2014
CLEVELAND ISD,Houston,914.0,59.5,2014
DAYTON ISD,Houston,1016.0,38.5,2014
HARDIN ISD,Houston,1045.0,39.1,2014
LIBERTY ISD,Houston,1016.0,52.7,2014
TARKINGTON ISD,Houston,1059.0,34.3,2014
LLANO ISD,Austin,1047.0,60.9,2014
EAGLE PASS ISD,San Antonio,967.0,54.3,2014
DEVINE ISD,San Antonio,992.0,43.3,2014
NATALIA ISD,San Antonio,944.0,40.7,2014
HONDO ISD,San Antonio,1032.0,20.0,2014
MEDINA VALLEY ISD,San Antonio,1059.0,10.4,2014
THORNDALE ISD,Austin,1034.0,47.2,2014
GORDON ISD,Fort Worth,1080.0,16.7,2014
GRAFORD ISD,Fort Worth,986.0,69.2,2014
MINERAL WELLS ISD,Fort Worth,1007.0,28.3,2014
SANTO ISD,Fort Worth,1060.0,26.5,2014
STRAWN ISD,Fort Worth,1100.0,62.5,2014
POOLVILLE ISD,Fort Worth,983.0,71.0,2014
SPRINGTOWN ISD,Fort Worth,1054.0,51.1,2014
WEATHERFORD ISD,Fort Worth,1061.0,46.7,2014
MILLSAP ISD,Fort Worth,1029.0,39.7,2014
ALEDO ISD,Fort Worth,1147.0,75.2,2014
PEASTER ISD,Fort Worth,1105.0,65.5,2014
BROCK ISD,Fort Worth,1110.0,35.7,2014
LEAKEY ISD,San Antonio,1143.0,18.2,2014
ROCKWALL ISD,Richardson,1128.0,65.2,2014
ROYSE CITY ISD,Richardson,1042.0,58.3,2014
GLEN ROSE ISD,Fort Worth,1040.0,60.4,2014
ARLINGTON ISD,Fort Worth,1044.0,60.7,2014
BIRDVILLE ISD,Fort Worth,1076.0,43.9,2014
EVERMAN ISD,Fort Worth,909.0,58.6,2014
FORT WORTH ISD,Fort Worth,918.0,97.9,2014
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,1165.0,70.5,2014
KELLER ISD,Fort Worth,1124.0,60.8,2014
MANSFIELD ISD,Fort Worth,1059.0,65.9,2014
LAKE WORTH ISD,Fort Worth,943.0,49.7,2014
CROWLEY ISD,Fort Worth,985.0,59.9,2014
KENNEDALE ISD,Fort Worth,1049.0,63.0,2014
AZLE ISD,Fort Worth,1048.0,50.4,2014
HURST-EULESS-BEDFORD ISD,Fort Worth,1092.0,54.0,2014
CASTLEBERRY ISD,Fort Worth,946.0,45.5,2014
EAGLE MT-SAGINAW ISD,Fort Worth,1036.0,48.7,2014
CARROLL ISD,Fort Worth,1244.0,81.9,2014
WHITE SETTLEMENT ISD,Fort Worth,1015.0,49.0,2014
AUSTIN ISD,Austin,1103.0,67.5,2014
PFLUGERVILLE ISD,Austin,1032.0,68.0,2014
MANOR ISD,Austin,929.0,68.4,2014
EANES ISD,Austin,1286.0,84.7,2014
DEL VALLE ISD,Austin,923.0,36.9,2014
LAGO VISTA ISD,Austin,1085.0,57.6,2014
LAKE TRAVIS ISD,Austin,1199.0,81.6,2014
KNIPPA ISD,San Antonio,1083.0,80.0,2014
SABINAL ISD,San Antonio,903.0,83.3,2014
UTOPIA ISD,San Antonio,1087.0,46.7,2014
CANTON ISD,Richardson,1124.0,48.9,2014
WILLS POINT ISD,Richardson,1041.0,26.5,2014
HEMPSTEAD ISD,Houston,967.0,28.1,2014
WALLER ISD,Houston,1017.0,36.5,2014
ROYAL ISD,Houston,980.0,23.1,2014
FLORENCE ISD,Austin,1041.0,62.5,2014
GEORGETOWN ISD,Austin,1128.0,62.4,2014
GRANGER ISD,Austin,995.0,38.5,2014
HUTTO ISD,Austin,1011.0,54.3,2014
JARRELL ISD,Austin,1071.0,56.3,2014
LIBERTY HILL ISD,Austin,1106.0,61.9,2014
ROUND ROCK ISD,Austin,1159.0,68.6,2014
TAYLOR ISD,Austin,1014.0,48.1,2014
THRALL ISD,Austin,1085.0,68.9,2014
LEANDER ISD,Austin,1140.0,71.3,2014
FLORESVILLE ISD,San Antonio,1018.0,64.3,2014
LA VERNIA ISD,San Antonio,1048.0,62.0,2014
POTH ISD,San Antonio,1053.0,63.5,2014
STOCKDALE ISD,San Antonio,1004.0,77.8,2014
ALVORD ISD,Fort Worth,1059.0,47.7,2014
BOYD ISD,Fort Worth,1026.0,49.4,2014
BRIDGEPORT ISD,Fort Worth,1047.0,52.2,2014
CHICO ISD,Fort Worth,1031.0,35.7,2014
DECATUR ISD,Fort Worth,1065.0,24.6,2014
PARADISE ISD,Fort Worth,1063.0,46.4,2014
SLIDELL ISD,Fort Worth,976.0,71.4,2014
CRYSTAL CITY ISD,San Antonio,1071.0,9.2,2014
LA PRYOR ISD,San Antonio,980.0,16.7,2014
CHARLOTTE ISD,San Antonio,901.0,40.0,2015
JOURDANTON ISD,San Antonio,1043.0,33.3,2015
LYTLE ISD,San Antonio,966.0,47.4,2015
PLEASANTON ISD,San Antonio,993.0,36.9,2015
POTEET ISD,San Antonio,986.0,11.9,2015
MEDINA ISD,San Antonio,1109.0,47.1,2015
BANDERA ISD,San Antonio,1097.0,57.0,2015
BASTROP ISD,Austin,1008.0,46.4,2015
ELGIN ISD,Austin,978.0,49.7,2015
SMITHVILLE ISD,Austin,1036.0,47.9,2015
BARTLETT ISD,Austin,0.0,4.2,2015
ALAMO HEIGHTS ISD,San Antonio,1164.0,78.6,2015
HARLANDALE ISD,San Antonio,847.0,95.0,2015
EDGEWOOD ISD,San Antonio,872.0,48.9,2015
RANDOLPH FIELD ISD,San Antonio,1115.0,83.6,2015
SAN ANTONIO ISD,San Antonio,876.0,63.1,2015
SOUTH SAN ANTONIO ISD,San Antonio,917.0,46.9,2015
SOMERSET ISD,San Antonio,903.0,58.5,2015
NORTH EAST ISD,San Antonio,1091.0,68.1,2015
EAST CENTRAL ISD,San Antonio,994.0,50.9,2015
SOUTHWEST ISD,San Antonio,842.0,100.0,2015
LACKLAND ISD,San Antonio,1087.0,28.9,2015
FT SAM HOUSTON ISD,San Antonio,1067.0,87.6,2015
NORTHSIDE ISD,San Antonio,1052.0,59.7,2015
JUDSON ISD,San Antonio,932.0,90.6,2015
SOUTHSIDE ISD,San Antonio,858.0,96.0,2015
JOHNSON CITY ISD,Austin,1037.0,65.3,2015
BLANCO ISD,Austin,1023.0,29.0,2015
ALVIN ISD,Houston,1029.0,46.7,2015
ANGLETON ISD,Houston,1011.0,52.2,2015
DANBURY ISD,Houston,1023.0,63.6,2015
BRAZOSPORT ISD,Houston,1062.0,40.9,2015
SWEENY ISD,Houston,1047.0,42.4,2015
COLUMBIA-BRAZORIA ISD,Houston,978.0,36.0,2015
PEARLAND ISD,Houston,1134.0,59.4,2015
MARBLE FALLS ISD,Austin,1060.0,45.0,2015
LOCKHART ISD,Austin,935.0,72.0,2015
LULING ISD,Austin,974.0,44.7,2015
PRAIRIE LEA ISD,Austin,980.0,100.0,2015
ANAHUAC ISD,Houston,985.0,43.2,2015
BARBERS HILL ISD,Houston,1109.0,53.0,2015
ALLEN ISD,Richardson,1177.0,67.9,2015
ANNA ISD,Richardson,1056.0,45.5,2015
CELINA ISD,Richardson,1153.0,9.9,2015
FARMERSVILLE ISD,Richardson,1024.0,30.6,2015
FRISCO ISD,Richardson,1152.0,68.3,2015
MCKINNEY ISD,Richardson,1140.0,63.6,2015
MELISSA ISD,Richardson,1137.0,33.6,2015
PLANO ISD,Richardson,1216.0,68.7,2015
PRINCETON ISD,Richardson,1023.0,34.4,2015
PROSPER ISD,Richardson,1138.0,56.8,2015
WYLIE ISD,Richardson,1078.0,52.2,2015
BLUE RIDGE ISD,Richardson,1138.0,24.5,2015
COMMUNITY ISD,Richardson,1008.0,42.7,2015
LOVEJOY ISD,Richardson,1193.0,85.3,2015
NEW BRAUNFELS ISD,Austin,1093.0,57.0,2015
COMAL ISD,Austin,1079.0,64.6,2015
GAINESVILLE ISD,Fort Worth,1018.0,36.8,2015
MUENSTER ISD,Fort Worth,1142.0,60.0,2015
VALLEY VIEW ISD,Fort Worth,1036.0,63.3,2015
CALLISBURG ISD,Fort Worth,1025.0,44.8,2015
ERA ISD,Fort Worth,1098.0,12.2,2015
LINDSAY ISD,Fort Worth,1119.0,47.5,2015
CARROLLTON-FARMERS BRANCH ISD,Richardson,1063.0,57.8,2015
CEDAR HILL ISD,Richardson,988.0,54.3,2015
DALLAS ISD,Richardson,885.0,100.0,2015
DESOTO ISD,Richardson,899.0,59.4,2015
DUNCANVILLE ISD,Richardson,960.0,57.2,2015
GARLAND ISD,Richardson,1023.0,51.4,2015
GRAND PRAIRIE ISD,Richardson,908.0,93.5,2015
HIGHLAND PARK ISD,Richardson,1274.0,62.4,2015
IRVING ISD,Richardson,923.0,82.4,2015
LANCASTER ISD,Richardson,869.0,53.0,2015
MESQUITE ISD,Richardson,984.0,50.7,2015
RICHARDSON ISD,Richardson,1115.0,55.6,2015
SUNNYVALE ISD,Richardson,1137.0,69.1,2015
COPPELL ISD,Richardson,1221.0,74.7,2015
DENTON ISD,Fort Worth,1072.0,51.2,2015
LEWISVILLE ISD,Fort Worth,1156.0,66.0,2015
PILOT POINT ISD,Fort Worth,1053.0,38.1,2015
KRUM ISD,Fort Worth,1048.0,41.9,2015
PONDER ISD,Fort Worth,1115.0,34.8,2015
AUBREY ISD,Fort Worth,1080.0,46.8,2015
SANGER ISD,Fort Worth,1038.0,34.5,2015
ARGYLE ISD,Fort Worth,1178.0,73.3,2015
NORTHWEST ISD,Fort Worth,1109.0,58.2,2015
LAKE DALLAS ISD,Fort Worth,1081.0,60.5,2015
LITTLE ELM ISD,Fort Worth,1011.0,52.8,2015
AVALON ISD,Richardson,1028.0,50.0,2015
ENNIS ISD,Richardson,1028.0,22.4,2015
FERRIS ISD,Richardson,979.0,49.7,2015
ITALY ISD,Richardson,1103.0,8.8,2015
MIDLOTHIAN ISD,Richardson,1110.0,48.5,2015
PALMER ISD,Richardson,987.0,58.0,2015
RED OAK ISD,Richardson,1018.0,49.0,2015
WAXAHACHIE ISD,Richardson,1074.0,45.7,2015
MAYPEARL ISD,Richardson,1093.0,50.8,2015
DUBLIN ISD,Fort Worth,1017.0,63.2,2015
STEPHENVILLE ISD,Fort Worth,1094.0,53.7,2015
HUCKABAY ISD,Fort Worth,1025.0,20.0,2015
LINGLEVILLE ISD,Fort Worth,994.0,100.0,2015
BONHAM ISD,Richardson,1031.0,32.1,2015
ECTOR ISD,Richardson,1027.0,15.8,2015
HONEY GROVE ISD,Richardson,1048.0,11.1,2015
LEONARD ISD,Richardson,1031.0,37.2,2015
SAVOY ISD,Richardson,1105.0,41.7,2015
TRENTON ISD,Richardson,1176.0,28.2,2015
SAM RAYBURN ISD,Richardson,1045.0,7.4,2015
FLATONIA ISD,Austin,1049.0,43.6,2015
LA GRANGE ISD,Austin,1082.0,60.9,2015
SCHULENBURG ISD,Austin,1079.0,51.1,2015
FAYETTEVILLE ISD,Austin,1137.0,46.2,2015
ROUND TOP-CARMINE ISD,Austin,1076.0,77.8,2015
NEEDVILLE ISD,Houston,1082.0,42.9,2015
FORT BEND ISD,Houston,1107.0,74.9,2015
DILLEY ISD,San Antonio,946.0,30.0,2015
PEARSALL ISD,San Antonio,995.0,4.5,2015
DICKINSON ISD,Houston,1018.0,48.2,2015
GALVESTON ISD,Houston,998.0,45.4,2015
LA MARQUE ISD,Houston,874.0,52.8,2015
TEXAS CITY ISD,Houston,976.0,42.6,2015
HITCHCOCK ISD,Houston,861.0,21.6,2015
SANTA FE ISD,Houston,1020.0,35.7,2015
CLEAR CREEK ISD,Houston,1146.0,67.6,2015
FRIENDSWOOD ISD,Houston,1169.0,78.2,2015
FREDERICKSBURG ISD,Austin,1038.0,63.0,2015
HARPER ISD,Austin,1057.0,52.6,2015
GONZALES ISD,Austin,1020.0,36.2,2015
WAELDER ISD,Austin,811.0,44.4,2015
BELLS ISD,Richardson,1042.0,54.5,2015
DENISON ISD,Richardson,1112.0,26.9,2015
HOWE ISD,Richardson,1107.0,50.9,2015
SHERMAN ISD,Richardson,1115.0,33.8,2015
VAN ALSTYNE ISD,Richardson,1135.0,25.9,2015
WHITESBORO ISD,Richardson,1050.0,8.2,2015
WHITEWRIGHT ISD,Richardson,1070.0,47.2,2015
POTTSBORO ISD,Richardson,1128.0,51.6,2015
GUNTER ISD,Richardson,1116.0,35.6,2015
TOM BEAN ISD,Richardson,1044.0,19.3,2015
SEGUIN ISD,Austin,1022.0,36.5,2015
SCHERTZ-CIBOLO-U CITY ISD,San Antonio,1083.0,62.6,2015
NAVARRO ISD,Austin,1050.0,65.8,2015
MARION ISD,Austin,1026.0,59.1,2015
ALDINE ISD,Houston,873.0,88.0,2015
ALIEF ISD,Houston,961.0,64.1,2015
CHANNELVIEW ISD,Houston,983.0,50.8,2015
CROSBY ISD,Houston,1027.0,39.6,2015
CYPRESS-FAIRBANKS ISD,Houston,1086.0,59.1,2015
DEER PARK ISD,Houston,1052.0,42.1,2015
GALENA PARK ISD,Houston,956.0,30.3,2015
HOUSTON ISD,Houston,927.0,96.5,2015
HUMBLE ISD,Houston,1069.0,58.5,2015
KATY ISD,Houston,1147.0,69.7,2015
KLEIN ISD,Houston,1094.0,57.7,2015
LA PORTE ISD,Houston,1029.0,49.6,2015
PASADENA ISD,Houston,979.0,51.9,2015
SPRING ISD,Houston,869.0,95.5,2015
SPRING BRANCH ISD,Houston,1085.0,77.9,2015
TOMBALL ISD,Houston,1107.0,58.7,2015
SHELDON ISD,Houston,913.0,57.4,2015
HUFFMAN ISD,Houston,1047.0,53.6,2015
DRIPPING SPRINGS ISD,Austin,1165.0,72.0,2015
WIMBERLEY ISD,Austin,1159.0,68.8,2015
GRANBURY ISD,Fort Worth,1065.0,47.3,2015
LIPAN ISD,Fort Worth,1113.0,25.0,2015
TOLAR ISD,Fort Worth,1103.0,34.5,2015
CADDO MILLS ISD,Richardson,1095.0,43.5,2015
CELESTE ISD,Richardson,1080.0,9.3,2015
COMMERCE ISD,Richardson,1030.0,34.9,2015
GREENVILLE ISD,Richardson,1026.0,33.3,2015
LONE OAK ISD,Richardson,1042.0,50.0,2015
QUINLAN ISD,Richardson,1030.0,27.6,2015
CAMPBELL ISD,Richardson,1000.0,29.6,2015
BLAND ISD,Richardson,1074.0,57.5,2015
BOLES ISD,Richardson,1008.0,71.0,2015
ALVARADO ISD,Fort Worth,991.0,54.8,2015
BURLESON ISD,Fort Worth,1056.0,53.5,2015
CLEBURNE ISD,Fort Worth,1024.0,44.9,2015
GRANDVIEW ISD,Fort Worth,1060.0,41.7,2015
JOSHUA ISD,Fort Worth,1060.0,50.3,2015
KEENE ISD,Fort Worth,1038.0,55.4,2015
RIO VISTA ISD,Fort Worth,1029.0,48.0,2015
VENUS ISD,Fort Worth,979.0,53.2,2015
GODLEY ISD,Fort Worth,1062.0,48.2,2015
FALLS CITY ISD,San Antonio,1063.0,50.0,2015
CRANDALL ISD,Richardson,1030.0,45.4,2015
FORNEY ISD,Richardson,1024.0,58.4,2015
KAUFMAN ISD,Richardson,1013.0,47.6,2015
KEMP ISD,Richardson,1004.0,45.7,2015
MABANK ISD,Richardson,1052.0,29.3,2015
TERRELL ISD,Richardson,979.0,18.9,2015
SCURRY-ROSSER ISD,Richardson,1027.0,28.8,2015
BOERNE ISD,San Antonio,1125.0,74.1,2015
COMFORT ISD,Austin,1054.0,50.5,2015
CENTER POINT ISD,San Antonio,992.0,62.8,2015
KERRVILLE ISD,San Antonio,1092.0,58.7,2015
INGRAM ISD,San Antonio,953.0,50.7,2015
BRACKETT ISD,San Antonio,1006.0,45.8,2015
COTULLA ISD,San Antonio,921.0,39.2,2015
GIDDINGS ISD,Austin,1050.0,46.2,2015
LEXINGTON ISD,Austin,1008.0,41.4,2015
DIME BOX ISD,Austin,1110.0,13.3,2015
CLEVELAND ISD,Houston,880.0,87.4,2015
DAYTON ISD,Houston,998.0,34.5,2015
HARDIN ISD,Houston,976.0,53.5,2015
LIBERTY ISD,Houston,984.0,53.0,2015
TARKINGTON ISD,Houston,1021.0,44.5,2015
LLANO ISD,Austin,1083.0,64.1,2015
EAGLE PASS ISD,San Antonio,945.0,56.3,2015
DEVINE ISD,San Antonio,996.0,31.5,2015
NATALIA ISD,San Antonio,954.0,37.8,2015
HONDO ISD,San Antonio,1134.0,14.0,2015
MEDINA VALLEY ISD,San Antonio,1091.0,10.7,2015
THORNDALE ISD,Austin,1011.0,72.3,2015
GORDON ISD,Fort Worth,912.0,42.9,2015
GRAFORD ISD,Fort Worth,996.0,45.0,2015
MINERAL WELLS ISD,Fort Worth,1029.0,41.0,2015
SANTO ISD,Fort Worth,1038.0,11.4,2015
STRAWN ISD,Fort Worth,1095.0,11.1,2015
POOLVILLE ISD,Fort Worth,1005.0,60.0,2015
SPRINGTOWN ISD,Fort Worth,1013.0,48.7,2015
WEATHERFORD ISD,Fort Worth,1076.0,46.0,2015
MILLSAP ISD,Fort Worth,945.0,26.8,2015
ALEDO ISD,Fort Worth,1154.0,66.0,2015
PEASTER ISD,Fort Worth,1152.0,33.8,2015
BROCK ISD,Fort Worth,1122.0,24.3,2015
LEAKEY ISD,San Antonio,1210.0,14.3,2015
ROCKWALL ISD,Richardson,1122.0,62.7,2015
ROYSE CITY ISD,Richardson,1028.0,55.9,2015
GLEN ROSE ISD,Fort Worth,1083.0,67.0,2015
ARLINGTON ISD,Fort Worth,1021.0,64.1,2015
BIRDVILLE ISD,Fort Worth,1060.0,45.4,2015
EVERMAN ISD,Fort Worth,907.0,49.2,2015
FORT WORTH ISD,Fort Worth,902.0,99.0,2015
GRAPEVINE-COLLEYVILLE ISD,Fort Worth,1163.0,74.6,2015
KELLER ISD,Fort Worth,1113.0,59.8,2015
MANSFIELD ISD,Fort Worth,1056.0,67.6,2015
LAKE WORTH ISD,Fort Worth,961.0,55.5,2015
CROWLEY ISD,Fort Worth,975.0,56.0,2015
KENNEDALE ISD,Fort Worth,1023.0,64.5,2015
AZLE ISD,Fort Worth,1042.0,47.4,2015
HURST-EULESS-BEDFORD ISD,Fort Worth,1079.0,56.9,2015
CASTLEBERRY ISD,Fort Worth,969.0,38.3,2015
EAGLE MT-SAGINAW ISD,Fort Worth,1050.0,48.2,2015
CARROLL ISD,Fort Worth,1257.0,74.0,2015
WHITE SETTLEMENT ISD,Fort Worth,999.0,49.4,2015
AUSTIN ISD,Austin,1102.0,65.6,2015
PFLUGERVILLE ISD,Austin,1026.0,63.8,2015
MANOR ISD,Austin,913.0,55.3,2015
EANES ISD,Austin,1280.0,82.4,2015
DEL VALLE ISD,Austin,956.0,43.1,2015
LAGO VISTA ISD,Austin,1120.0,70.9,2015
LAKE TRAVIS ISD,Austin,1173.0,83.4,2015
KNIPPA ISD,San Antonio,1114.0,44.4,2015
SABINAL ISD,San Antonio,948.0,67.6,2015
UTOPIA ISD,San Antonio,1064.0,40.0,2015
CANTON ISD,Richardson,1110.0,45.6,2015
WILLS POINT ISD,Richardson,1062.0,32.7,2015
HEMPSTEAD ISD,Houston,869.0,30.5,2015
WALLER ISD,Houston,1010.0,32.6,2015
ROYAL ISD,Houston,872.0,47.1,2015
FLORENCE ISD,Austin,1031.0,60.5,2015
GEORGETOWN ISD,Austin,1111.0,60.1,2015
GRANGER ISD,Austin,1052.0,34.1,2015
HUTTO ISD,Austin,1019.0,58.2,2015
JARRELL ISD,Austin,1083.0,48.5,2015
LIBERTY HILL ISD,Austin,1113.0,62.5,2015
ROUND ROCK ISD,Austin,1155.0,71.4,2015
TAYLOR ISD,Austin,1020.0,55.1,2015
THRALL ISD,Austin,1002.0,58.1,2015
LEANDER ISD,Austin,1151.0,74.3,2015
FLORESVILLE ISD,San Antonio,1073.0,51.1,2015
LA VERNIA ISD,San Antonio,1055.0,69.2,2015
POTH ISD,San Antonio,1019.0,67.9,2015
STOCKDALE ISD,San Antonio,958.0,60.3,2015
ALVORD ISD,Fort Worth,1025.0,25.0,2015
BOYD ISD,Fort Worth,1005.0,39.6,2015
BRIDGEPORT ISD,Fort Worth,1020.0,45.8,2015
CHICO ISD,Fort Worth,978.0,30.8,2015
DECATUR ISD,Fort Worth,1058.0,25.5,2015
PARADISE ISD,Fort Worth,1054.0,52.9,2015
SLIDELL ISD,Fort Worth,1058.0,53.3,2015
CRYSTAL CITY ISD,San Antonio,1019.0,13.3,2015
LA PRYOR ISD,San Antonio,780.0,8.0,2015
CHARLOTTE ISD,San Antonio,909.0,34.6,2016
JOURDANTON ISD,San Antonio,1037.0,35.5,2016
LYTLE ISD,San Antonio,962.0,35.8,2016
PLEASANTON ISD,San Antonio,986.0,41.3,2016
POTEET ISD,San Antonio,928.0,36.4,2016
MEDINA ISD,San Antonio,1004.0,62.1,2016
BANDERA ISD,San Antonio,1083.0,54.5,2016
BASTROP ISD,Austin,1007.0,49.4,2016
ELGIN ISD,Austin,919.0,82.7,2016
SMITHVILLE ISD,Austin,1023.0,33.8,2016
BARTLETT ISD,Austin,712.0,21.7,2016
ALAMO HEIGHTS ISD,San Antonio,1158.0,82.4,2016
HARLANDALE ISD,San Antonio,841.0,93.7,2016
EDGEWOOD ISD,San Antonio,869.0,47.7,2016
RANDOLPH FIELD ISD,San Antonio,1102.0,72.9,2016
SAN ANTONIO ISD,San Antonio,889.0,64.5,2016
SOUTH SAN ANTONIO ISD,San Antonio,844.0,87.4,2016
SOMERSET ISD,San Antonio,850.0,90.4,2016
NORTH EAST ISD,San Antonio,1069.0,70.3,2016
EAST CENTRAL ISD,San Antonio,977.0,45.8,2016
SOUTHWEST ISD,San Antonio,832.0,98.3,2016
LACKLAND ISD,San Antonio,1123.0,40.0,2016
FT SAM HOUSTON ISD,San Antonio,1081.0,76.1,2016
NORTHSIDE ISD,San Antonio,969.0,93.3,2016
JUDSON ISD,San Antonio,900.0,92.5,2016
SOUTHSIDE ISD,San Antonio,845.0,100.0,2016
JOHNSON CITY ISD,Austin,1049.0,72.7,2016
BLANCO ISD,Austin,1021.0,32.8,2016
ALVIN ISD,Houston,1014.0,49.6,2016
ANGLETON ISD,Houston,999.0,45.0,2016
DANBURY ISD,Houston,1023.0,58.7,2016
BRAZOSPORT ISD,Houston,1069.0,31.9,2016
SWEENY ISD,Houston,1024.0,48.3,2016
COLUMBIA-BRAZORIA ISD,Houston,1023.0,40.6,2016
PEARLAND ISD,Houston,1114.0,64.0,2016
MARBLE FALLS ISD,Austin,1062.0,38.8,2016
LOCKHART ISD,Austin,912.0,90.7,2016
LULING ISD,Austin,923.0,36.0,2016
PRAIRIE LEA ISD,Austin,993.0,100.0,2016
ANAHUAC ISD,Houston,979.0,48.9,2016
BARBERS HILL ISD,Houston,1088.0,51.7,2016
ALLEN ISD,Richardson,1153.0,68.1,2016
ANNA ISD,Richardson,1010.0,43.1,2016
CELINA ISD,Richardson,1139.0,16.8,2016
FARMERSVILLE ISD,Richardson,1095.0,37.7,2016
FRISCO ISD,Richardson,1158.0,67.8,2016
MCKINNEY ISD,Richardson,1137.0,62.5,2016
MELISSA ISD,Richardson,1081.0,36.1,2016
PLANO ISD,Richardson,1206.0,67.8,2016
PRINCETON ISD,Richardson,1046.0,37.4,2016
PROSPER ISD,Richardson,1140.0,46.3,2016
WYLIE ISD,Richardson,1067.0,53.1,2016
BLUE RIDGE ISD,Richardson,1030.0,38.1,2016
COMMUNITY ISD,Richardson,1029.0,46.3,2016
LOVEJOY ISD,Richardson,1196.0,77.5,2016
NEW BRAUNFELS ISD,Austin,1096.0,53.3,2016
COMAL ISD,Austin,1077.0,63.4,2016
GAINESVILLE ISD,Fort Worth,1009.0,28.1,2016
MUENSTER ISD,Fort Worth,1151.0,42.9,2016
VALLEY VIEW ISD,Fort Worth,1047.0,49.1,2016
CALLISBURG ISD,Fort Worth,1130.0,3.9,2016
ERA ISD,Fort Worth,1190.0,8.1,2016
LINDSAY ISD,Fort Worth,1056.0,48.6,2016
CARROLLTON-FARMERS BRANCH ISD,Richardson,1048.0,55.9,2016
CEDAR HILL ISD,Richardson,994.0,54.5,2016
DALLAS ISD,Richardson,877.0,100.0,2016
DESOTO ISD,Richardson,892.0,57.5,2016
DUNCANVILLE ISD,Richardson,940.0,60.8,2016
GARLAND ISD,Richardson,1025.0,51.6,2016
GRAND PRAIRIE ISD,Richardson,901.0,89.5,2016
HIGHLAND PARK ISD,Richardson,1305.0,60.0,2016
IRVING ISD,Richardson,911.0,83.1,2016
LANCASTER ISD,Richardson,857.0,49.6,2016
MESQUITE ISD,Richardson,966.0,52.4,2016
RICHARDSON ISD,Richardson,1111.0,54.6,2016
SUNNYVALE ISD,Richardson,1158.0,79.6,2016
COPPELL ISD,Richardson,1226.0,74.4,2016
DENTON ISD,Fort Worth,1066.0,54.8,2016
LEWISVILLE ISD,Fort Worth,1152.0,66.2,2016
PILOT POINT ISD,Fort Worth,1114.0,40.0,2016
KRUM ISD,Fort Worth,1056.0,35.4,2016
PONDER ISD,Fort Worth,1077.0,42.0,2016
AUBREY ISD,Fort Worth,1059.0,55.6,2016
SANGER ISD,Fort Worth,1024.0,34.3,2016
ARGYLE ISD,Fort Worth,1158.0,64.1,2016
NORTHWEST ISD,Fort Worth,1102.0,49.4,2016
LAKE DALLAS ISD,Fort Worth,1029.0,58.1,2016
LITTLE ELM ISD,Fort Worth,1015.0,48.5,2016
AVALON ISD,Richardson,1006.0,61.1,2016
ENNIS ISD,Richardson,1011.0,26.5,2016
FERRIS ISD,Richardson,989.0,35.2,2016
ITALY ISD,Richardson,1165.0,8.9,2016
MIDLOTHIAN ISD,Richardson,1092.0,46.5,2016
PALMER ISD,Richardson,1061.0,56.7,2016
RED OAK ISD,Richardson,1000.0,48.7,2016
WAXAHACHIE ISD,Richardson,1050.0,53.2,2016
MAYPEARL ISD,Richardson,1057.0,39.2,2016
DUBLIN ISD,Fort Worth,1023.0,45.8,2016
STEPHENVILLE ISD,Fort Worth,1097.0,54.8,2016
HUCKABAY ISD,Fort Worth,1120.0,42.9,2016
LINGLEVILLE ISD,Fort Worth,1005.0,36.4,2016
BONHAM ISD,Richardson,1057.0,18.5,2016
ECTOR ISD,Richardson,1045.0,31.6,2016
HONEY GROVE ISD,Richardson,1019.0,17.1,2016
LEONARD ISD,Richardson,997.0,41.3,2016
SAVOY ISD,Richardson,1016.0,75.0,2016
TRENTON ISD,Richardson,1130.0,21.4,2016
FLATONIA ISD,Austin,990.0,49.0,2016
LA GRANGE ISD,Austin,1056.0,60.3,2016
SCHULENBURG ISD,Austin,1050.0,41.5,2016
FAYETTEVILLE ISD,Austin,1207.0,21.4,2016
ROUND TOP-CARMINE ISD,Austin,1076.0,81.8,2016
NEEDVILLE ISD,Houston,1074.0,37.0,2016
FORT BEND ISD,Houston,1105.0,73.7,2016
DILLEY ISD,San Antonio,964.0,23.8,2016
