Group,District,DistName,County,CntyName,Region,RegnName,Students_Mskd,Exnees_Mskd,Part_Rate,Exnees_Crit_Mskd,Exnees_Above_Crit_Rate,Exams_Mskd,Exams_Crit_Mskd,Exams_Above_Crit_Rate
All Students,178914,Flour Bluff ISD,178,Nueces County,02,Corpus Christi,903,233,25.8,118,50.6,497,223,44.9
All Students,178915,West Oso ISD,178,Nueces County,02,Corpus Christi,<275,<50,11.7,<25,12.9,<50,<25,11.1
All Students,179901,Perryton ISD,179,Ochiltree County,16,Amarillo,305,48,15.7,17,35.4,92,19,20.7
All Students,180902,Vega ISD,180,Oldham County,16,Amarillo,<75,<25,9.5,<25,16.7,<25,<25,16.7
All Students,180903,Adrian ISD,180,Oldham County,16,Amarillo,<25,<25,9.5,<25,,<25,<25,
All Students,181901,Bridge City ISD,181,Orange County,05,Beaumont,<400,<50,7.7,<50,89.7,43,33,76.7
All Students,181905,Orangefield ISD,181,Orange County,05,Beaumont,<225,<25,7.7,<25,23.5,22,5,22.7
All Students,181907,Vidor ISD,181,Orange County,05,Beaumont,666,24,3.6,9,37.5,30,9,30.0
All Students,181908,Little Cypress-Mauriceville CISD,181,Orange County,05,Beaumont,504,23,4.6,13,56.5,28,15,53.6
All Students,182903,Mineral Wells ISD,182,Palo Pinto County,11,Fort Worth,442,41,9.3,16,39.0,70,19,27.1
All Students,183801,Panola Charter School,183,Panola County,07,Kilgore,<75,<25,3.7,<25,,<25,<25,
All Students,183902,Carthage ISD,183,Panola County,07,Kilgore,354,43,12.1,17,39.5,54,19,35.2
All Students,183904,Gary ISD,183,Panola County,07,Kilgore,<75,<25,1.5,<25,,<25,<25,
All Students,184902,Springtown ISD,184,Parker County,11,Fort Worth,409,25,6.1,16,64.0,42,19,45.2
All Students,184903,Weatherford ISD,184,Parker County,11,Fort Worth,1140,184,16.1,118,64.1,388,211,54.4
All Students,184904,Millsap ISD,184,Parker County,11,Fort Worth,133,12,9.0,6,50.0,18,9,50.0
All Students,184907,Aledo ISD,184,Parker County,11,Fort Worth,798,288,36.1,179,62.2,669,375,56.1
All Students,184908,Peaster ISD,184,Parker County,11,Fort Worth,<150,<25,12.1,<25,18.8,<25,<25,18.8
All Students,185903,Friona ISD,185,Parmer County,16,Amarillo,144,25,17.4,7,28.0,27,7,25.9
All Students,186901,Buena Vista ISD,186,Pecos County,18,Midland,<50,<25,3.2,<25,,<25,<25,
All Students,186903,Iraan-Sheffield ISD,186,Pecos County,18,Midland,<125,<25,0.9,<25,100,<25,<25,66.7
All Students,187907,Livingston ISD,187,Polk County,06,Huntsville,<525,<25,1.0,<25,80.0,<25,<25,50.0
All Students,188901,Amarillo ISD,188,Potter County,16,Amarillo,<4025,<950,23.2,<425,43.1,1985,736,37.1
All Students,188904,Bushland ISD,188,Potter County,16,Amarillo,<275,<25,2.0,<25,60.0,8,6,75.0
All Students,189902,Presidio ISD,189,Presidio County,18,Midland,214,23,10.7,23,100,23,23,100
All Students,190903,Rains ISD,190,Rains County,07,Kilgore,<250,<25,7.6,<25,5.6,<25,<25,5.6
All Students,191901,Canyon ISD,191,Randall County,16,Amarillo,1396,180,12.9,99,55.0,283,138,48.8
All Students,192901,Reagan County ISD,192,Reagan County,18,Midland,<100,<25,6.2,<25,,<25,<25,
All Students,193902,Leakey ISD,193,Real County,20,San Antonio,<50,<25,41.7,<25,13.3,<25,<25,13.3
All Students,194902,Avery ISD,194,Red River County,08,Mt Pleasant,<75,<25,15.3,<25,22.2,<25,<25,16.7
All Students,195901,Pecos-Barstow-Toyah ISD,195,Reeves County,18,Midland,<300,<25,2.1,<25,,<25,<25,
All Students,196903,Refugio ISD,196,Refugio County,03,Victoria,<100,<25,20.8,<25,,<25,<25,
All Students,198903,Franklin ISD,198,Robertson County,06,Huntsville,169,32,18.9,10,31.3,45,13,28.9
All Students,198906,Mumford ISD,198,Robertson County,06,Huntsville,<100,<25,10.4,<25,25.0,<25,<25,25.0
All Students,199901,Rockwall ISD,199,Rockwall County,10,Richardson,<2300,<900,38.6,<625,68.4,1974,1151,58.3
All Students,199902,Royse City ISD,199,Rockwall County,10,Richardson,696,102,14.7,54,52.9,206,77,37.4
All Students,201902,Henderson ISD,201,Rusk County,07,Kilgore,452,45,10.0,12,26.7,54,13,24.1
All Students,201907,Mount Enterprise ISD,201,Rusk County,07,Kilgore,<75,<25,1.5,<25,,<25,<25,
All Students,201908,Overton ISD,201,Rusk County,07,Kilgore,<100,<25,14.3,<25,18.2,<25,<25,18.2
All Students,201913,Carlisle ISD,201,Rusk County,07,Kilgore,<100,<25,4.7,<25,75.0,<25,<25,60.0
All Students,203901,San Augustine ISD,203,San Augustine County,07,Kilgore,<100,<25,20.5,<25,11.1,<25,<25,8.3
All Students,204901,Coldspring-Oakhurst CISD,204,San Jacinto County,06,Huntsville,<225,<50,15.7,<25,3.1,<75,<25,1.5
All Students,204904,Shepherd ISD,204,San Jacinto County,06,Huntsville,256,31,12.1,6,19.4,54,7,13.0
All Students,205901,Aransas Pass ISD,205,San Patricio County,02,Corpus Christi,<250,<25,0.4,<25,,<25,<25,
All Students,205902,Gregory-Portland ISD,205,San Patricio County,02,Corpus Christi,648,75,11.6,43,57.3,122,65,53.3
All Students,205903,Ingleside ISD,205,San Patricio County,02,Corpus Christi,<300,<25,0.7,<25,50.0,<25,<25,50.0
All Students,205904,Mathis ISD,205,San Patricio County,02,Corpus Christi,<200,<25,12.0,<25,,<25,<25,
All Students,205906,Sinton ISD,205,San Patricio County,02,Corpus Christi,<325,<50,9.5,<25,10.3,<50,<25,12.5
All Students,206901,San Saba ISD,206,San Saba County,15,San Angelo,<100,<25,18.3,<25,26.7,<25,<25,26.7
All Students,209901,Albany ISD,209,Shackelford County,14,Abilene,<100,<25,8.4,<25,14.3,<25,<25,10.0
All Students,210901,Center ISD,210,Shelby County,07,Kilgore,<375,<25,3.6,<25,15.4,<25,<25,13.3
All Students,210902,Joaquin ISD,210,Shelby County,07,Kilgore,<100,<25,1.0,<25,,<25,<25,
All Students,210905,Timpson ISD,210,Shelby County,07,Kilgore,<75,<50,41.2,<25,,<50,<25,
All Students,211902,Stratford ISD,211,Sherman County,16,Amarillo,<100,<25,11.5,<25,44.4,<25,<25,44.4
All Students,212902,Bullard ISD,212,Smith County,07,Kilgore,<350,<25,5.3,<25,83.3,21,17,81.0
All Students,212903,Lindale ISD,212,Smith County,07,Kilgore,573,92,16.1,44,47.8,126,55,43.7
All Students,212905,Tyler ISD,212,Smith County,07,Kilgore,<2275,<325,14.0,<200,56.8,679,341,50.2
All Students,212906,Whitehouse ISD,212,Smith County,07,Kilgore,679,123,18.1,69,56.1,229,110,48.0
All Students,212909,Chapel Hill ISD,212,Smith County,07,Kilgore,542,22,4.1,8,36.4,39,9,23.1
All Students,213901,Glen Rose ISD,213,Somervell County,11,Fort Worth,246,22,8.9,6,27.3,22,6,27.3
All Students,214901,Rio Grande City CISD,214,Starr County,01,Edinburg,1409,386,27.4,175,45.3,893,234,26.2
All Students,214903,Roma ISD,214,Starr County,01,Edinburg,823,174,21.1,75,43.1,284,107,37.7
All Students,218901,Sonora ISD,218,Sutton County,15,San Angelo,129,11,8.5,6,54.5,13,7,53.8
All Students,220809,Fort Worth Academy Of Fine Arts,220,Tarrant County,11,Fort Worth,101,56,55.4,21,37.5,89,28,31.5
All Students,220810,Westlake Academy Charter School,220,Tarrant County,11,Fort Worth,139,64,46.0,52,81.3,197,132,67.0
All Students,220817,Newman International Academy Of Ar,220,Tarrant County,11,Fort Worth,<150,<25,14.1,<25,15.8,<50,<25,12.0
All Students,220901,Arlington ISD,220,Tarrant County,11,Fort Worth,8493,2476,29.2,936,37.8,5773,1951,33.8
All Students,220902,Birdville ISD,220,Tarrant County,11,Fort Worth,3224,1069,33.2,558,52.2,2583,1136,44.0
All Students,220904,Everman ISD,220,Tarrant County,11,Fort Worth,706,223,31.6,48,21.5,336,62,18.5
All Students,220905,Fort Worth ISD,220,Tarrant County,11,Fort Worth,<9500,<3750,39.3,<1000,26.2,8728,1769,20.3
All Students,220906,Grapevine-Colleyville ISD,220,Tarrant County,11,Fort Worth,2200,1140,51.8,830,72.8,3895,2349,60.3
All Students,220907,Keller ISD,220,Tarrant County,11,Fort Worth,5348,1837,34.3,1315,71.6,4869,3090,63.5
All Students,220908,Mansfield ISD,220,Tarrant County,11,Fort Worth,5111,1653,32.3,709,42.9,3812,1489,39.1
All Students,220910,Lake Worth ISD,220,Tarrant County,11,Fort Worth,344,101,29.4,32,31.7,198,46,23.2
All Students,220912,Crowley ISD,220,Tarrant County,11,Fort Worth,2118,427,20.2,147,34.4,947,259,27.3
All Students,220914,Kennedale ISD,220,Tarrant County,11,Fort Worth,472,73,15.5,40,54.8,107,51,47.7
All Students,220915,Azle ISD,220,Tarrant County,11,Fort Worth,869,108,12.4,41,38.0,194,62,32.0
All Students,220916,Hurst-Euless-Bedford ISD,220,Tarrant County,11,Fort Worth,3240,894,27.6,535,59.8,1585,887,56.0
All Students,220917,Castleberry ISD,220,Tarrant County,11,Fort Worth,483,142,29.4,10,7.0,236,10,4.2
All Students,220918,Eagle Mt-Saginaw ISD,220,Tarrant County,11,Fort Worth,2798,871,31.1,448,51.4,1995,842,42.2
All Students,220919,Carroll ISD,220,Tarrant County,11,Fort Worth,1381,771,55.8,661,85.7,2123,1763,83.0
All Students,220920,White Settlement ISD,220,Tarrant County,11,Fort Worth,898,100,11.1,48,48.0,192,81,42.2
All Students,221801,Texas College Preparatory Academie,221,Taylor County,14,Abilene,665,79,11.9,55,69.6,133,81,60.9
All Students,221901,Abilene ISD,221,Taylor County,14,Abilene,2019,605,30.0,306,50.6,1618,645,39.9
All Students,221904,Merkel ISD,221,Taylor County,14,Abilene,148,12,8.1,6,50.0,20,7,35.0
All Students,221911,Jim Ned CISD,221,Taylor County,14,Abilene,144,52,36.1,29,55.8,84,42,50.0
All Students,221912,Wylie ISD,221,Taylor County,14,Abilene,486,75,15.4,62,82.7,109,83,76.1
All Students,223901,Brownfield ISD,223,Terry County,17,Lubbock,232,30,12.9,6,20.0,35,6,17.1
All Students,223902,Meadow ISD,223,Terry County,17,Lubbock,<50,<25,26.2,<25,36.4,<25,<25,36.4
All Students,225902,Mount Pleasant ISD,225,Titus County,08,Mt Pleasant,668,56,8.4,26,46.4,71,31,43.7
All Students,225906,Chapel Hill ISD,225,Titus County,08,Mt Pleasant,151,16,10.6,8,50.0,16,8,50.0
All Students,226801,Texas Leadership,226,Tom Green County,15,San Angelo,<150,<25,0.7,<25,,<25,<25,
All Students,226903,San Angelo ISD,226,Tom Green County,15,San Angelo,1907,344,18.0,172,50.0,685,314,45.8
All Students,227506,University Of Texas At Austin H S,227,Travis County,13,Austin,<25,<25,,<25,50.0,<25,<25,20.0
All Students,227804,Nyos Charter School,227,Travis County,13,Austin,114,58,50.9,42,72.4,131,91,69.5
All Students,227814,Chaparral Star Academy,227,Travis County,13,Austin,<75,<25,37.3,<25,78.9,37,25,67.6
All Students,227816,Harmony Science Academy (Austin),227,Travis County,13,Austin,393,151,38.4,103,68.2,287,166,57.8
All Students,227820,Kipp Austin Public Schools Inc,227,Travis County,13,Austin,291,238,81.8,86,36.1,531,130,24.5
All Students,227824,East Austin College Prep,227,Travis County,13,Austin,169,27,16.0,7,25.9,44,10,22.7
All Students,227901,Austin ISD,227,Travis County,13,Austin,9806,3350,34.2,2133,63.7,7909,4856,61.4
All Students,227904,Pflugerville ISD,227,Travis County,13,Austin,3285,1104,33.6,594,53.8,3010,1358,45.1
All Students,227907,Manor ISD,227,Travis County,13,Austin,1039,236,22.7,15,6.4,362,21,5.8
All Students,227909,Eanes ISD,227,Travis County,13,Austin,1336,976,73.1,747,76.5,3213,2242,69.8
All Students,227910,Del Valle ISD,227,Travis County,13,Austin,1295,430,33.2,123,28.6,933,180,19.3
All Students,227912,Lago Vista ISD,227,Travis County,13,Austin,220,38,17.3,24,63.2,81,43,53.1
All Students,227913,Lake Travis ISD,227,Travis County,13,Austin,1344,639,47.5,498,77.9,1735,1244,71.7
All Students,228903,Trinity ISD,228,Trinity County,06,Huntsville,<150,<25,11.6,<25,,<25,<25,
All Students,228905,Apple Springs ISD,228,Trinity County,06,Huntsville,<50,<25,3.3,<25,,<25,<25,
All Students,229901,Colmesneil ISD,229,Tyler County,05,Beaumont,<75,<25,1.7,<25,,<25,<25,
All Students,229903,Woodville ISD,229,Tyler County,05,Beaumont,<200,<25,12.0,<25,9.1,<25,<25,9.1
All Students,229904,Warren ISD,229,Tyler County,05,Beaumont,197,22,11.2,12,54.5,23,12,52.2
All Students,230901,Big Sandy ISD,230,Upshur County,07,Kilgore,<125,<25,2.8,<25,33.3,<25,<25,20.0
All Students,230902,Gilmer ISD,230,Upshur County,07,Kilgore,349,61,17.5,18,29.5,99,38,38.4
All Students,230905,Harmony ISD,230,Upshur County,07,Kilgore,<150,<50,17.4,<25,8.0,<50,<25,8.0
All Students,230906,New Diana ISD,230,Upshur County,07,Kilgore,<175,<50,22.0,<25,3.0,<50,<25,2.4
All Students,232901,Knippa ISD,232,Uvalde County,20,San Antonio,<50,<25,15.4,<25,50.0,8,5,62.5
All Students,232902,Sabinal ISD,232,Uvalde County,20,San Antonio,<100,<50,28.0,<25,3.8,<50,<25,3.6
All Students,232903,Uvalde CISD,232,Uvalde County,20,San Antonio,638,141,22.1,16,11.3,201,16,8.0
All Students,233901,San Felipe-Del Rio CISD,233,Val Verde County,15,San Angelo,1484,392,26.4,44,11.2,725,58,8.0
All Students,234902,Canton ISD,234,Van Zandt County,10,Richardson,317,65,20.5,36,55.4,90,50,55.6
All Students,234903,Edgewood ISD,234,Van Zandt County,07,Kilgore,139,24,17.3,10,41.7,24,10,41.7
All Students,234905,Martins Mill ISD,234,Van Zandt County,07,Kilgore,<75,<25,4.2,<25,100,<25,<25,80.0
All Students,234906,Van ISD,234,Van Zandt County,07,Kilgore,373,19,5.1,9,47.4,25,9,36.0
All Students,234907,Wills Point ISD,234,Van Zandt County,10,Richardson,<325,<50,9.6,<25,13.3,44,5,11.4
All Students,234909,Fruitvale ISD,234,Van Zandt County,07,Kilgore,<75,<25,1.8,<25,100,<25,<25,100
All Students,235902,Victoria ISD,235,Victoria County,03,Victoria,1734,453,26.1,126,27.8,990,214,21.6
All Students,236901,New Waverly ISD,236,Walker County,06,Huntsville,<150,<25,2.8,<25,75.0,<25,<25,80.0
All Students,236902,Huntsville ISD,236,Walker County,06,Huntsville,1040,61,5.9,30,49.2,101,41,40.6
All Students,237902,Hempstead ISD,237,Waller County,04,Houston,176,27,15.3,9,33.3,31,9,29.0
All Students,237904,Waller ISD,237,Waller County,04,Houston,916,148,16.2,54,36.5,258,91,35.3
All Students,237905,Royal ISD,237,Waller County,04,Houston,288,67,23.3,12,17.9,124,17,13.7
All Students,239901,Brenham ISD,239,Washington County,06,Huntsville,655,120,18.3,52,43.3,204,98,48.0
All Students,240503,Texas A&M International University,240,Webb County,01,Edinburg,<25,<25,,<25,81.8,11,9,81.8
All Students,240901,Laredo ISD,240,Webb County,01,Edinburg,2825,861,30.5,258,30.0,1476,283,19.2
All Students,240903,United ISD,240,Webb County,01,Edinburg,6220,1286,20.7,697,54.2,2407,965,40.1
All Students,240904,Webb CISD,240,Webb County,01,Edinburg,<50,<25,28.3,<25,,<25,<25,
All Students,241901,Boling ISD,241,Wharton County,03,Victoria,<175,<25,4.3,<25,,<25,<25,
All Students,241903,El Campo ISD,241,Wharton County,03,Victoria,468,59,12.6,16,27.1,104,26,25.0
All Students,241906,Louise ISD,241,Wharton County,03,Victoria,<75,<25,10.5,<25,16.7,<25,<25,16.7
All Students,243901,Burkburnett ISD,243,Wichita County,09,Wichita Falls,435,132,30.3,56,42.4,314,101,32.2
All Students,243903,Iowa Park CISD,243,Wichita County,09,Wichita Falls,<275,<25,0.8,<25,100,<25,<25,50.0
All Students,243905,Wichita Falls ISD,243,Wichita County,09,Wichita Falls,1722,315,18.3,159,50.5,994,356,35.8
All Students,243906,City View ISD,243,Wichita County,09,Wichita Falls,<150,<25,17.6,<25,,<50,<25,
All Students,244903,Vernon ISD,244,Wilbarger County,09,Wichita Falls,<275,<25,3.1,<25,25.0,<25,<25,20.0
All Students,245901,Lasara ISD,245,Willacy County,01,Edinburg,<75,<50,47.2,<25,4.0,<50,<25,2.5
All Students,245902,Lyford CISD,245,Willacy County,01,Edinburg,216,90,41.7,7,7.8,233,9,3.9
All Students,245903,Raymondville ISD,245,Willacy County,01,Edinburg,263,65,24.7,11,16.9,124,12,9.7
All Students,246902,Florence ISD,246,Williamson County,13,Austin,141,44,31.2,7,15.9,65,7,10.8
All Students,246904,Georgetown ISD,246,Williamson County,13,Austin,1740,482,27.7,291,60.4,1078,526,48.8
All Students,246906,Hutto ISD,246,Williamson County,13,Austin,872,169,19.4,108,63.9,388,223,57.5
All Students,246907,Jarrell ISD,246,Williamson County,13,Austin,<200,<25,5.9,<25,63.6,14,9,64.3
All Students,246908,Liberty Hill ISD,246,Williamson County,13,Austin,531,136,25.6,85,62.5,218,144,66.1
All Students,246909,Round Rock ISD,246,Williamson County,13,Austin,6862,2710,39.5,2110,77.9,7464,5648,75.7
All Students,246911,Taylor ISD,246,Williamson County,13,Austin,443,70,15.8,24,34.3,146,37,25.3
All Students,246912,Thrall ISD,246,Williamson County,13,Austin,108,19,17.6,8,42.1,19,8,42.1
All Students,246913,Leander ISD,246,Williamson County,13,Austin,<5550,<2250,40.6,<1725,76.1,<5700,<4025,70.7
All Students,247901,Floresville ISD,247,Wilson County,20,San Antonio,602,163,27.1,46,28.2,318,70,22.0
All Students,247903,La Vernia ISD,247,Wilson County,20,San Antonio,528,156,29.5,53,34.0,272,88,32.4
All Students,247904,Poth ISD,247,Wilson County,20,San Antonio,133,22,16.5,8,36.4,31,10,32.3
All Students,247906,Stockdale ISD,247,Wilson County,20,San Antonio,<125,<25,6.6,<25,42.9,<25,<25,42.9
All Students,248901,Kermit ISD,248,Winkler County,18,Midland,<175,<25,1.9,<25,,<25,<25,
All Students,248902,Wink-Loving ISD,248,Winkler County,18,Midland,<75,<25,5.9,<25,,<25,<25,
All Students,249902,Boyd ISD,249,Wise County,11,Fort Worth,<175,<25,3.9,<25,83.3,8,5,62.5
All Students,249903,Bridgeport ISD,249,Wise County,11,Fort Worth,299,20,6.7,13,65.0,42,22,52.4
All Students,249905,Decatur ISD,249,Wise County,11,Fort Worth,452,114,25.2,39,34.2,228,70,30.7
All Students,249906,Paradise ISD,249,Wise County,11,Fort Worth,<200,<25,1.7,<25,100,<25,<25,100
All Students,250902,Hawkins ISD,250,Wood County,07,Kilgore,<100,<25,1.0,<25,100,<25,<25,100
All Students,250904,Quitman ISD,250,Wood County,07,Kilgore,<150,<25,12.8,<25,15.8,<25,<25,15.8
All Students,251901,Denver City ISD,251,Yoakum County,17,Lubbock,<275,<25,1.5,<25,25.0,<25,<25,25.0
All Students,251902,Plains ISD,251,Yoakum County,17,Lubbock,<75,<25,11.5,<25,71.4,7,5,71.4
All Students,252901,Graham ISD,252,Young County,09,Wichita Falls,355,61,17.2,25,41.0,106,36,34.0
All Students,252903,Olney ISD,252,Young County,09,Wichita Falls,<100,<25,17.2,<25,23.5,<25,<25,23.5
All Students,253901,Zapata County ISD,253,Zapata County,01,Edinburg,476,19,4.0,14,73.7,24,17,70.8
All Students,254901,Crystal City ISD,254,Zavala County,20,San Antonio,<250,<25,4.9,<25,,<25,<25,
