Group,District,DistName,County,CntyName,Region,RegnName,Math,Reading,Writing,Total,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate
All Students,196901,Austwell-Tivoli ISD,196,Refugio County,03,Victoria,424,433,391,858,<25,<25,75.0,<25,11.1
All Students,196902,Woodsboro ISD,196,Refugio County,03,Victoria,440,420,413,860,<50,<25,12.5,<25,
All Students,196903,Refugio ISD,196,Refugio County,03,Victoria,446,444,420,891,<75,<25,23.3,<25,21.4
All Students,197902,Miami ISD,197,Roberts County,16,Amarillo,575,600,535,1175,<25,<25,11.1,<25,100
All Students,198901,Bremond ISD,198,Robertson County,06,Huntsville,451,449,412,900,<50,<50,75.0,<25,6.7
All Students,198903,Franklin ISD,198,Robertson County,06,Huntsville,533,527,489,1061,73,18,24.7,6,33.3
All Students,198905,Hearne ISD,198,Robertson County,06,Huntsville,427,395,391,821,<50,<25,30.6,<25,
All Students,198906,Mumford ISD,198,Robertson County,06,Huntsville,443,458,445,900,<25,<25,36.4,<25,
All Students,199901,Rockwall ISD,199,Rockwall County,10,Richardson,532,523,491,1054,1051,646,61.5,241,37.3
All Students,199902,Royse City ISD,199,Rockwall County,10,Richardson,491,485,454,975,345,147,42.6,28,19.0
All Students,200901,Ballinger ISD,200,Runnels County,15,San Angelo,470,540,495,1010,<100,<25,2.5,<25,50.0
All Students,200902,Miles ISD,200,Runnels County,15,San Angelo,500,520,510,1020,<25,<25,10.0,<25,
All Students,200904,Winters ISD,200,Runnels County,15,San Angelo,515,473,455,988,<50,<25,12.9,<25,
All Students,201902,Henderson ISD,201,Rusk County,07,Kilgore,538,543,517,1079,215,24,11.2,9,37.5
All Students,201907,Mount Enterprise ISD,201,Rusk County,07,Kilgore,520,490,480,1010,<50,<25,12.0,<25,33.3
All Students,201908,Overton ISD,201,Rusk County,07,Kilgore,505,440,440,960,<50,<25,6.1,<25,
All Students,201910,Tatum ISD,201,Rusk County,07,Kilgore,444,463,435,912,<125,<25,18.3,<25,10.0
All Students,201913,Carlisle ISD,201,Rusk County,07,Kilgore,477,443,458,925,<75,<25,11.5,<25,
All Students,201914,West Rusk County Consolidated ISD,201,Rusk County,07,Kilgore,474,475,426,933,<75,<25,15.4,<25,
All Students,202903,Hemphill ISD,202,Sabine County,07,Kilgore,524,540,481,1064,<75,<25,10.3,<25,28.6
All Students,202905,West Sabine ISD,202,Sabine County,07,Kilgore,435,430,414,862,<75,<25,46.2,<25,12.5
All Students,203901,San Augustine ISD,203,San Augustine County,07,Kilgore,405,417,379,823,<50,<25,31.9,<25,
All Students,203902,Broaddus ISD,203,San Augustine County,07,Kilgore,473,462,417,936,<50,<25,24.3,<25,11.1
All Students,204901,Coldspring-Oakhurst CISD,204,San Jacinto County,06,Huntsville,455,468,440,924,140,45,32.1,9,20.0
All Students,204904,Shepherd ISD,204,San Jacinto County,06,Huntsville,451,437,414,886,<125,<75,44.2,<25,4.0
All Students,205901,Aransas Pass ISD,205,San Patricio County,02,Corpus Christi,439,446,421,884,<125,<50,31.1,<25,5.3
All Students,205902,Gregory-Portland ISD,205,San Patricio County,02,Corpus Christi,506,489,454,995,311,183,58.8,43,23.5
All Students,205903,Ingleside ISD,205,San Patricio County,02,Corpus Christi,472,474,431,944,<175,<25,9.9,<25,12.5
All Students,205904,Mathis ISD,205,San Patricio County,02,Corpus Christi,405,470,480,875,<75,<25,2.7,<25,
All Students,205905,Odem-Edroy ISD,205,San Patricio County,02,Corpus Christi,376,398,384,762,<75,<25,13.4,<25,11.1
All Students,205906,Sinton ISD,205,San Patricio County,02,Corpus Christi,452,458,432,907,158,84,53.2,10,11.9
All Students,205907,Taft ISD,205,San Patricio County,02,Corpus Christi,620,600,625,1220,<100,<25,2.6,<25,100
All Students,206901,San Saba ISD,206,San Saba County,15,San Angelo,477,460,440,937,<50,<25,8.1,<25,
All Students,206902,Richland Springs ISD,206,San Saba County,15,San Angelo,,,,,<25,<25,8.3,<25,
All Students,206903,Cherokee ISD,206,San Saba County,15,San Angelo,519,501,459,1020,<25,<25,77.8,<25,28.6
All Students,207901,Schleicher ISD,207,Schleicher County,15,San Angelo,,,,,<50,<25,2.2,<25,
All Students,208902,Snyder ISD,208,Scurry County,14,Abilene,500,468,432,972,<150,<25,3.6,<25,20.0
All Students,209901,Albany ISD,209,Shackelford County,14,Abilene,507,498,467,1005,35,19,54.3,6,31.6
All Students,209902,Moran ISD,209,Shackelford County,14,Abilene,,,,,<25,<25,25.0,<25,
All Students,210901,Center ISD,210,Shelby County,07,Kilgore,425,419,399,843,<175,<50,18.5,<25,14.3
All Students,210904,Tenaha ISD,210,Shelby County,07,Kilgore,450,407,389,857,<50,<25,28.1,<25,11.1
All Students,212901,Arp ISD,212,Smith County,07,Kilgore,479,523,470,1000,<75,<25,19.6,<25,20.0
All Students,212902,Bullard ISD,212,Smith County,07,Kilgore,471,476,443,946,175,58,33.1,10,17.2
All Students,212903,Lindale ISD,212,Smith County,07,Kilgore,520,529,501,1048,278,75,27.0,31,41.3
All Students,212904,Troup ISD,212,Smith County,07,Kilgore,494,472,486,974,<75,<25,15.5,<25,36.4
All Students,212905,Tyler ISD,212,Smith County,07,Kilgore,465,459,435,923,921,399,43.3,66,16.5
All Students,212906,Whitehouse ISD,212,Smith County,07,Kilgore,537,512,480,1047,343,145,42.3,57,39.3
All Students,212909,Chapel Hill ISD,212,Smith County,07,Kilgore,444,430,405,872,217,111,51.2,14,12.6
All Students,212910,Winona ISD,212,Smith County,07,Kilgore,432,431,436,871,<75,<25,24.6,<25,
All Students,213801,Brazos River Charter School,213,Somervell County,11,Fort Worth,471,500,453,963,<100,<25,11.4,<25,22.2
All Students,213901,Glen Rose ISD,213,Somervell County,11,Fort Worth,506,492,481,998,121,68,56.2,19,27.9
All Students,214901,Rio Grande City CISD,214,Starr County,01,Edinburg,419,424,416,843,693,224,32.3,7,3.1
All Students,214902,San Isidro ISD,214,Starr County,01,Edinburg,,,,,<25,<25,5.9,<25,
All Students,214903,Roma ISD,214,Starr County,01,Edinburg,,,,,<375,<25,0.3,<25,
All Students,215901,Breckenridge ISD,215,Stephens County,14,Abilene,511,448,442,957,<100,<25,21.3,<25,17.6
All Students,217901,Aspermont ISD,217,Stonewall County,14,Abilene,525,430,395,955,<25,<25,9.5,<25,
All Students,218901,Sonora ISD,218,Sutton County,15,San Angelo,465,470,467,935,<75,<25,9.8,<25,33.3
All Students,219901,Happy ISD,219,Swisher County,16,Amarillo,,,,,<25,<25,5.9,<25,
All Students,219903,Tulia ISD,219,Swisher County,16,Amarillo,,,,,<75,<25,1.6,<25,100
All Students,219905,Kress ISD,219,Swisher County,16,Amarillo,,,,,<25,<25,5.6,<25,
All Students,220801,Treetops School International,220,Tarrant County,11,Fort Worth,555,568,550,1123,<25,<25,50.0,<25,50.0
All Students,220809,Fort Worth Academy Of Fine Arts,220,Tarrant County,11,Fort Worth,507,562,528,1068,<75,<50,83.0,<25,45.5
All Students,220810,Westlake Academy Charter School,220,Tarrant County,11,Fort Worth,573,565,559,1138,<75,<75,93.4,<50,59.6
All Students,220817,Newman International Academy Of Ar,220,Tarrant County,11,Fort Worth,433,483,452,918,<50,<25,47.1,<25,12.5
All Students,220818,Prime Prep Academy,220,Tarrant County,11,Fort Worth,485,435,440,920,<25,<25,,<25,
All Students,220901,Arlington ISD,220,Tarrant County,11,Fort Worth,472,467,442,938,3944,2449,62.1,492,20.1
All Students,220902,Birdville ISD,220,Tarrant County,11,Fort Worth,495,486,464,980,1518,731,48.2,179,24.5
All Students,220904,Everman ISD,220,Tarrant County,11,Fort Worth,429,412,400,842,<375,<150,41.9,<25,6.8
All Students,220905,Fort Worth ISD,220,Tarrant County,11,Fort Worth,417,402,387,818,4033,3963,98.3,358,9.0
All Students,220906,Grapevine-Colleyville ISD,220,Tarrant County,11,Fort Worth,554,546,525,1100,1140,802,70.4,390,48.6
All Students,220907,Keller ISD,220,Tarrant County,11,Fort Worth,519,519,495,1037,2471,1505,60.9,510,33.9
All Students,220908,Mansfield ISD,220,Tarrant County,11,Fort Worth,484,481,461,964,2412,1626,67.4,340,20.9
All Students,220910,Lake Worth ISD,220,Tarrant County,11,Fort Worth,427,441,415,867,<175,<75,35.7,<25,7.1
All Students,220912,Crowley ISD,220,Tarrant County,11,Fort Worth,447,450,426,895,1020,555,54.4,67,12.1
All Students,220914,Kennedale ISD,220,Tarrant County,11,Fort Worth,485,491,460,976,240,153,63.8,28,18.3
All Students,220915,Azle ISD,220,Tarrant County,11,Fort Worth,468,478,462,945,453,202,44.6,35,17.3
All Students,220916,Hurst-Euless-Bedford ISD,220,Tarrant County,11,Fort Worth,498,490,470,987,1479,896,60.6,228,25.4
All Students,220917,Castleberry ISD,220,Tarrant County,11,Fort Worth,432,427,398,857,<225,<100,48.5,<25,3.1
All Students,220918,Eagle Mt-Saginaw ISD,220,Tarrant County,11,Fort Worth,477,475,450,951,1297,664,51.2,123,18.5
All Students,220919,Carroll ISD,220,Tarrant County,11,Fort Worth,606,581,560,1186,617,470,76.2,314,66.8
All Students,220920,White Settlement ISD,220,Tarrant County,11,Fort Worth,468,468,429,936,420,226,53.8,32,14.2
All Students,221801,Texas College Preparatory Academie,221,Taylor County,14,Abilene,511,533,505,1043,199,212,100,70,33.0
All Students,221901,Abilene ISD,221,Taylor County,14,Abilene,475,474,446,948,932,401,43.0,81,20.2
All Students,221904,Merkel ISD,221,Taylor County,14,Abilene,467,486,448,945,<100,<25,20.5,<25,11.8
All Students,221905,Trent ISD,221,Taylor County,14,Abilene,,,,,<25,<25,12.5,<25,
All Students,221911,Jim Ned CISD,221,Taylor County,14,Abilene,479,465,443,944,87,34,39.1,7,20.6
All Students,221912,Wylie ISD,221,Taylor County,14,Abilene,531,523,488,1052,235,152,64.7,49,32.2
All Students,223901,Brownfield ISD,223,Terry County,17,Lubbock,415,412,393,828,<150,<50,19.8,<25,
All Students,223902,Meadow ISD,223,Terry County,17,Lubbock,438,438,423,874,<25,<25,70.6,<25,8.3
All Students,224901,Throckmorton ISD,224,Throckmorton County,09,Wichita Falls,513,558,488,1055,<25,<25,30.8,<25,25.0
All Students,224902,Woodson ISD,224,Throckmorton County,09,Wichita Falls,,,,,<25,<25,11.1,<25,
All Students,225902,Mount Pleasant ISD,225,Titus County,08,Mt Pleasant,440,409,416,849,346,68,19.7,5,7.4
All Students,225906,Chapel Hill ISD,225,Titus County,08,Mt Pleasant,487,505,462,993,<75,<25,17.6,<25,15.4
All Students,226801,Texas Leadership,226,Tom Green County,15,San Angelo,488,524,484,1011,<75,<25,15.4,<25,50.0
All Students,226901,Christoval ISD,226,Tom Green County,15,San Angelo,468,468,455,940,<50,<25,9.1,<25,25.0
All Students,226903,San Angelo ISD,226,Tom Green County,15,San Angelo,495,490,470,986,959,284,29.6,68,23.9
All Students,226905,Water Valley ISD,226,Tom Green County,15,San Angelo,510,503,490,1020,<50,<25,29.6,<25,25.0
All Students,226906,Wall ISD,226,Tom Green County,15,San Angelo,585,533,516,1118,77,13,16.9,6,46.2
All Students,226907,Grape Creek ISD,226,Tom Green County,15,San Angelo,501,518,454,1017,<100,<25,27.6,<25,28.6
All Students,227506,University Of Texas At Austin H S,227,Travis County,13,Austin,547,573,538,1120,<25,<25,,<25,50.0
All Students,227803,Wayside Schools,227,Travis County,13,Austin,464,451,458,916,<25,<25,52.9,<25,11.1
All Students,227804,Nyos Charter School,227,Travis County,13,Austin,503,506,466,1008,50,44,88.0,15,34.1
All Students,227806,University Of Texas University Cha,227,Travis County,13,Austin,,,,,<75,<25,1.8,<25,
All Students,227814,Chaparral Star Academy,227,Travis County,13,Austin,568,587,543,1155,<25,<25,100,<25,57.1
All Students,227816,Harmony Science Academy (Austin),227,Travis County,13,Austin,500,464,447,963,145,160,100,41,25.6
All Students,227820,Kipp Austin Public Schools Inc,227,Travis County,13,Austin,520,485,490,1005,<100,<25,4.3,<25,25.0
All Students,227824,East Austin College Prep,227,Travis County,13,Austin,406,404,373,810,<75,<75,100,<25,2.8
All Students,227901,Austin ISD,227,Travis County,13,Austin,513,502,480,1014,4386,2967,67.6,1033,34.8
All Students,227904,Pflugerville ISD,227,Travis County,13,Austin,496,481,453,976,1564,882,56.4,225,25.5
All Students,227907,Manor ISD,227,Travis County,13,Austin,425,418,394,843,467,262,56.1,20,7.6
All Students,227909,Eanes ISD,227,Travis County,13,Austin,628,609,586,1237,605,440,72.7,331,75.2
All Students,227910,Del Valle ISD,227,Travis County,13,Austin,425,420,408,845,<700,<300,41.0,<25,7.8
All Students,227912,Lago Vista ISD,227,Travis County,13,Austin,505,503,478,1008,113,83,73.5,21,25.3
All Students,227913,Lake Travis ISD,227,Travis County,13,Austin,568,551,528,1119,588,453,77.0,239,52.8
All Students,228901,Groveton ISD,228,Trinity County,06,Huntsville,487,451,445,939,<50,<25,46.7,<25,14.3
All Students,228903,Trinity ISD,228,Trinity County,06,Huntsville,429,450,427,876,<75,<25,29.7,<25,9.1
All Students,228904,Centerville ISD,228,Trinity County,06,Huntsville,422,408,420,823,<25,<25,42.9,<25,
All Students,228905,Apple Springs ISD,228,Trinity County,06,Huntsville,483,453,415,940,<25,<25,42.9,<25,16.7
All Students,229901,Colmesneil ISD,229,Tyler County,05,Beaumont,469,452,463,921,<50,<25,44.0,<25,9.1
All Students,229903,Woodville ISD,229,Tyler County,05,Beaumont,457,458,434,914,94,48,51.1,6,12.5
All Students,229904,Warren ISD,229,Tyler County,05,Beaumont,475,467,432,943,<100,<50,42.5,<25,11.8
All Students,229905,Spurger ISD,229,Tyler County,05,Beaumont,448,425,438,893,<25,<25,27.3,<25,
All Students,229906,Chester ISD,229,Tyler County,05,Beaumont,408,395,381,800,<25,<25,72.7,<25,
All Students,230901,Big Sandy ISD,230,Upshur County,07,Kilgore,452,450,442,903,<50,<25,45.2,<25,10.5
All Students,230902,Gilmer ISD,230,Upshur County,07,Kilgore,483,476,449,957,158,48,30.4,10,20.8
All Students,230903,Ore City ISD,230,Upshur County,07,Kilgore,480,463,453,943,<50,<25,6.8,<25,
All Students,230904,Union Hill ISD,230,Upshur County,07,Kilgore,,,,,<25,<25,5.6,<25,
All Students,230905,Harmony ISD,230,Upshur County,07,Kilgore,450,440,420,890,<75,<25,5.7,<25,
All Students,230906,New Diana ISD,230,Upshur County,07,Kilgore,563,558,535,1123,<75,<25,6.3,<25,50.0
All Students,230908,Union Grove ISD,230,Upshur County,07,Kilgore,420,446,460,860,<50,<25,11.4,<25,
All Students,232901,Knippa ISD,232,Uvalde County,20,San Antonio,560,534,476,1092,<25,<25,60.0,<25,41.7
All Students,232902,Sabinal ISD,232,Uvalde County,20,San Antonio,481,465,425,946,<50,<25,43.6,<25,11.8
All Students,232903,Uvalde CISD,232,Uvalde County,20,San Antonio,381,364,361,745,<250,<225,93.4,<25,1.4
All Students,232904,Utopia ISD,232,Uvalde County,20,San Antonio,480,482,472,962,<25,<25,41.7,<25,
All Students,233901,San Felipe-Del Rio CISD,233,Val Verde County,15,San Angelo,470,455,431,924,615,314,51.1,46,14.6
All Students,233903,Comstock ISD,233,Val Verde County,15,San Angelo,490,491,451,981,<25,<25,41.2,<25,28.6
All Students,234801,Ranch Academy,234,Van Zandt County,07,Kilgore,493,547,480,1033,<50,<25,16.2,<25,33.3
All Students,234902,Canton ISD,234,Van Zandt County,10,Richardson,502,507,482,1010,129,74,57.4,24,32.4
All Students,234903,Edgewood ISD,234,Van Zandt County,07,Kilgore,512,499,470,1010,67,25,37.3,7,28.0
All Students,234904,Grand Saline ISD,234,Van Zandt County,07,Kilgore,482,473,443,952,69,33,47.8,7,21.2
All Students,234905,Martins Mill ISD,234,Van Zandt County,07,Kilgore,492,488,457,977,39,25,64.1,6,24.0
All Students,234906,Van ISD,234,Van Zandt County,07,Kilgore,483,479,455,963,174,75,43.1,17,22.7
All Students,234907,Wills Point ISD,234,Van Zandt County,10,Richardson,487,504,458,990,157,38,24.2,7,18.4
All Students,234909,Fruitvale ISD,234,Van Zandt County,07,Kilgore,,,,,<50,<25,3.0,<25,
All Students,235901,Bloomington ISD,235,Victoria County,03,Victoria,419,416,403,837,<50,<25,30.6,<25,6.7
All Students,235902,Victoria ISD,235,Victoria County,03,Victoria,472,471,447,942,755,278,36.8,44,15.8
All Students,236801,Raven School,236,Walker County,06,Huntsville,,,,,<25,<25,9.1,<25,
All Students,236901,New Waverly ISD,236,Walker County,06,Huntsville,523,510,478,1034,<75,<25,35.5,<25,18.2
All Students,236902,Huntsville ISD,236,Walker County,06,Huntsville,475,473,455,948,429,151,35.2,30,19.9
All Students,237902,Hempstead ISD,237,Waller County,04,Houston,471,460,442,928,<125,<50,28.2,<25,17.2
All Students,237904,Waller ISD,237,Waller County,04,Houston,468,462,438,930,384,159,41.4,19,11.9
All Students,237905,Royal ISD,237,Waller County,04,Houston,426,407,393,833,<125,<50,37.1,<25,4.3
All Students,238902,Monahans-Wickett-Pyote ISD,238,Ward County,18,Midland,410,423,370,833,<150,<25,2.2,<25,
All Students,239901,Brenham ISD,239,Washington County,06,Huntsville,511,504,483,1013,302,138,45.7,39,28.3
All Students,239903,Burton ISD,239,Washington County,06,Huntsville,441,433,412,875,<25,<25,47.8,<25,9.1
All Students,240503,Texas A&M International University,240,Webb County,01,Edinburg,540,513,497,1053,<25,<50,,<25,31.6
All Students,240801,Gateway Academy Charter District,240,Webb County,01,Edinburg,414,358,344,764,<150,<25,3.4,<25,
All Students,240901,Laredo ISD,240,Webb County,01,Edinburg,406,393,384,799,1237,574,46.4,20,3.5
All Students,240903,United ISD,240,Webb County,01,Edinburg,448,438,426,885,2912,1591,54.6,158,9.9
All Students,240904,Webb CISD,240,Webb County,01,Edinburg,427,427,402,856,<50,<50,86.2,<25,8.0
All Students,241901,Boling ISD,241,Wharton County,03,Victoria,472,460,439,929,<75,<50,54.1,<25,7.5
All Students,241902,East Bernard ISD,241,Wharton County,03,Victoria,491,454,450,945,70,34,48.6,5,14.7
All Students,241903,El Campo ISD,241,Wharton County,03,Victoria,465,458,458,922,203,91,44.8,12,13.2
All Students,241904,Wharton ISD,241,Wharton County,03,Victoria,493,419,450,914,<150,<25,5.1,<25,28.6
All Students,241906,Louise ISD,241,Wharton County,03,Victoria,465,447,425,912,<50,<25,15.4,<25,16.7
All Students,242906,Fort Elliott CISD,242,Wheeler County,16,Amarillo,505,545,485,1050,<25,<25,18.2,<25,50.0
All Students,243901,Burkburnett ISD,243,Wichita County,09,Wichita Falls,507,496,465,1002,211,64,30.3,17,26.6
All Students,243902,Electra ISD,243,Wichita County,09,Wichita Falls,450,444,408,904,<50,<25,17.2,<25,
All Students,243903,Iowa Park CISD,243,Wichita County,09,Wichita Falls,508,485,466,993,<125,<25,8.8,<25,20.0
All Students,243905,Wichita Falls ISD,243,Wichita County,09,Wichita Falls,488,481,455,968,907,396,43.7,88,22.2
All Students,243906,City View ISD,243,Wichita County,09,Wichita Falls,470,449,425,918,<75,<50,67.7,<25,20.5
All Students,244901,Harrold ISD,244,Wilbarger County,09,Wichita Falls,,,,,<25,<25,25.0,<25,
All Students,244903,Vernon ISD,244,Wilbarger County,09,Wichita Falls,522,524,502,1046,<125,<25,4.3,<25,40.0
All Students,244905,Northside ISD,244,Wilbarger County,09,Wichita Falls,,,,,<25,<25,7.7,<25,100
All Students,245901,Lasara ISD,245,Willacy County,01,Edinburg,408,366,387,776,<25,<25,39.1,<25,
All Students,245902,Lyford CISD,245,Willacy County,01,Edinburg,486,446,436,934,<100,<25,21.7,<25,16.7
All Students,245903,Raymondville ISD,245,Willacy County,01,Edinburg,392,361,369,753,<150,<75,45.0,<25,
All Students,245904,San Perlita ISD,245,Willacy County,01,Edinburg,411,423,437,834,<25,<25,45.5,<25,
All Students,246801,Meridian World School Llc,246,Williamson County,13,Austin,594,596,567,1188,<25,<25,100,<25,78.9
All Students,246902,Florence ISD,246,Williamson County,13,Austin,447,453,438,902,<75,<50,48.6,<25,11.4
All Students,246904,Georgetown ISD,246,Williamson County,13,Austin,516,506,477,1022,816,483,59.2,155,32.1
All Students,246905,Granger ISD,246,Williamson County,13,Austin,503,471,444,973,<50,<25,44.4,<25,16.7
All Students,246906,Hutto ISD,246,Williamson County,13,Austin,477,468,441,944,383,204,53.3,41,20.1
All Students,246907,Jarrell ISD,246,Williamson County,13,Austin,466,457,427,924,<100,<50,50.6,<25,9.5
All Students,246908,Liberty Hill ISD,246,Williamson County,13,Austin,525,515,481,1039,251,171,68.1,54,31.6
All Students,246909,Round Rock ISD,246,Williamson County,13,Austin,514,500,480,1013,3247,3227,99.4,1130,35.0
All Students,246911,Taylor ISD,246,Williamson County,13,Austin,464,462,435,925,261,136,52.1,22,16.2
All Students,246912,Thrall ISD,246,Williamson County,13,Austin,501,476,476,984,57,25,43.9,6,24.0
All Students,246913,Leander ISD,246,Williamson County,13,Austin,552,539,515,1091,2412,1642,68.1,727,44.3
All Students,247901,Floresville ISD,247,Wilson County,20,San Antonio,470,466,446,936,273,120,44.0,17,14.2
All Students,247903,La Vernia ISD,247,Wilson County,20,San Antonio,470,465,445,935,242,146,60.3,19,13.0
All Students,247904,Poth ISD,247,Wilson County,20,San Antonio,539,484,446,1023,<50,<25,41.9,<25,44.4
All Students,247906,Stockdale ISD,247,Wilson County,20,San Antonio,474,474,459,948,<75,<50,49.1,<25,14.3
All Students,248901,Kermit ISD,248,Winkler County,18,Midland,430,445,495,915,<100,<25,2.4,<25,
All Students,249901,Alvord ISD,249,Wise County,11,Fort Worth,470,462,453,932,<50,<25,20.0,<25,11.1
All Students,249902,Boyd ISD,249,Wise County,11,Fort Worth,491,491,444,983,97,29,29.9,6,20.7
All Students,249903,Bridgeport ISD,249,Wise County,11,Fort Worth,490,466,446,958,162,82,50.6,15,18.3
All Students,249904,Chico ISD,249,Wise County,11,Fort Worth,453,436,414,888,<75,<50,48.1,<25,12.0
All Students,249905,Decatur ISD,249,Wise County,11,Fort Worth,493,480,466,972,188,69,36.7,14,20.3
All Students,249906,Paradise ISD,249,Wise County,11,Fort Worth,470,475,434,943,76,34,44.7,6,17.6
All Students,249908,Slidell ISD,249,Wise County,11,Fort Worth,558,563,490,1122,<25,<25,31.6,<25,50.0
All Students,250902,Hawkins ISD,250,Wood County,07,Kilgore,442,477,444,920,47,26,55.3,5,19.2
All Students,250903,Mineola ISD,250,Wood County,07,Kilgore,444,434,417,877,<100,<50,45.2,<25,9.5
All Students,250904,Quitman ISD,250,Wood County,07,Kilgore,441,446,433,887,<75,<50,43.1,<25,3.2
All Students,250905,Yantis ISD,250,Wood County,07,Kilgore,495,470,420,965,<25,<25,9.1,<25,
All Students,250906,Alba-Golden ISD,250,Wood County,07,Kilgore,464,472,442,936,<75,<25,29.2,<25,21.1
All Students,250907,Winnsboro ISD,250,Wood County,07,Kilgore,460,423,400,883,<100,<25,4.4,<25,
All Students,251901,Denver City ISD,251,Yoakum County,17,Lubbock,482,488,472,964,<125,<25,4.2,<25,20.0
All Students,251902,Plains ISD,251,Yoakum County,17,Lubbock,,,,,<50,<25,3.8,<25,
All Students,252901,Graham ISD,252,Young County,09,Wichita Falls,486,479,435,965,172,32,18.6,8,25.0
All Students,253901,Zapata County ISD,253,Zapata County,01,Edinburg,538,502,496,1038,<250,<25,2.2,<25,40.0
All Students,254901,Crystal City ISD,254,Zavala County,20,San Antonio,403,416,402,821,<150,<50,26.2,<25,3.0
All Students,254902,La Pryor ISD,254,Zavala County,20,San Antonio,478,455,388,923,<50,<25,11.1,<25,25.0
