Group,District,DistName,County,CntyName,Region,RegnName,Math,Reading,Writing,Total,Grads_Mskd,Exnees_Mskd,Part_Rate,Crit_Mskd,Above_Crit_Rate
All Students,116910,Campbell ISD,116,Hunt County,10,Richardson,537,570,543,1107,<25,<25,15,<25,66.7
All Students,116915,Bland ISD,116,Hunt County,10,Richardson,537,547,524,1083,<50,<25,27.3,<25,50
All Students,116916,Boles ISD,116,Hunt County,10,Richardson,490,481,430,970,<50,<25,51.2,<25,27.3
All Students,117901,Borger ISD,117,Hutchinson County,16,Amarillo,489,496,451,985,186,31,16.7,7,22.6
All Students,117903,Sanford-Fritch ISD,117,Hutchinson County,16,Amarillo,488,500,466,988,<50,<25,11.6,<25,20
All Students,118902,Irion County ISD,118,Irion County,15,San Angelo,545,495,480,1040,<50,<25,14.8,<25,25
All Students,119901,Bryson ISD,119,Jack County,09,Wichita Falls,483,495,470,978,<25,<25,25,<25,16.7
All Students,119902,Jacksboro ISD,119,Jack County,09,Wichita Falls,480,480,453,961,<75,<25,35.5,<25,22.7
All Students,119903,Perrin-Whitt CISD,119,Jack County,09,Wichita Falls,485,464,463,949,<25,<25,36.4,<25,12.5
All Students,120901,Edna ISD,120,Jackson County,03,Victoria,448,436,426,883,<125,<25,19.6,<25,
All Students,120902,Ganado ISD,120,Jackson County,03,Victoria,,,,,<50,<25,2.2,<25,
All Students,120905,Industrial ISD,120,Jackson County,03,Victoria,517,476,470,993,58,29,50,5,17.2
All Students,121902,Brookeland ISD,121,Jasper County,05,Beaumont,,,,,<50,<25,2.9,<25,
All Students,121903,Buna ISD,121,Jasper County,05,Beaumont,479,494,456,973,<100,<50,47.9,<25,15.2
All Students,121904,Jasper ISD,121,Jasper County,05,Beaumont,517,497,484,1014,140,20,14.3,5,25
All Students,121905,Kirbyville CISD,121,Jasper County,05,Beaumont,529,497,499,1026,<100,<25,7.6,<25,42.9
All Students,121906,Evadale ISD,121,Jasper County,05,Beaumont,444,444,409,887,<50,<50,60.9,<25,3.6
All Students,122901,Ft Davis ISD,122,Jeff Davis County,18,Midland,507,511,480,1018,<25,<50,100,<25,33.3
All Students,122902,Valentine ISD,122,Jeff Davis County,18,Midland,385,400,380,785,<25,<25,100,<25,
All Students,123503,Texas Academy Of Leadership In The,123,Jefferson County,05,Beaumont,639,667,649,1306,<25,<25,,<25,100
All Students,123803,Tekoa Academy Of Accelerated Studi,123,Jefferson County,05,Beaumont,302,303,327,605,<25,<25,35.3,<25,
All Students,123807,Bob Hope School,123,Jefferson County,05,Beaumont,413,379,360,793,<25,<25,100,<25,6.7
All Students,123905,Nederland ISD,123,Jefferson County,05,Beaumont,493,480,458,974,315,231,73.3,50,21.6
All Students,123907,Port Arthur ISD,123,Jefferson County,05,Beaumont,411,405,385,816,<425,<175,41.5,<25,2.9
All Students,123908,Port Neches-Groves ISD,123,Jefferson County,05,Beaumont,483,467,443,950,318,207,65.1,36,17.4
All Students,123910,Beaumont ISD,123,Jefferson County,05,Beaumont,448,436,427,884,1153,657,57,87,13.2
All Students,123913,Sabine Pass ISD,123,Jefferson County,05,Beaumont,469,438,409,906,<50,<50,90.3,<25,21.4
All Students,123914,Hamshire-Fannett ISD,123,Jefferson County,05,Beaumont,475,466,441,940,115,67,58.3,11,16.4
All Students,124901,Jim Hogg County ISD,124,Jim Hogg County,01,Edinburg,532,500,436,1032,<75,<25,8.6,<25,20
All Students,125901,Alice ISD,125,Jim Wells County,02,Corpus Christi,499,539,480,1037,<300,<25,2.5,<25,14.3
All Students,125903,Orange Grove ISD,125,Jim Wells County,02,Corpus Christi,510,560,518,1070,<125,<25,3.3,<25,25
All Students,126901,Alvarado ISD,126,Johnson County,11,Fort Worth,477,459,431,936,<250,<125,45.8,<25,13.8
All Students,126902,Burleson ISD,126,Johnson County,11,Fort Worth,498,481,455,978,725,412,56.8,89,21.6
All Students,126903,Cleburne ISD,126,Johnson County,11,Fort Worth,477,478,453,955,394,190,48.2,42,22.1
All Students,126904,Grandview ISD,126,Johnson County,11,Fort Worth,499,479,452,978,79,28,35.4,5,17.9
All Students,126905,Joshua ISD,126,Johnson County,11,Fort Worth,507,494,456,1001,341,143,41.9,34,23.8
All Students,126906,Keene ISD,126,Johnson County,11,Fort Worth,457,414,394,871,<75,<50,57.9,<25,9.1
All Students,126907,Rio Vista ISD,126,Johnson County,11,Fort Worth,501,453,431,954,<50,<50,57.1,<25,10.7
All Students,126908,Venus ISD,126,Johnson County,11,Fort Worth,458,447,413,905,<125,<50,40.8,<25,6.1
All Students,126911,Godley ISD,126,Johnson County,11,Fort Worth,493,469,440,961,97,60,61.9,8,13.3
All Students,127901,Anson ISD,127,Jones County,14,Abilene,593,567,517,1160,<50,<25,6.3,<25,66.7
All Students,127904,Hawley ISD,127,Jones County,14,Abilene,489,471,453,960,<50,<25,30.4,<25,14.3
All Students,127905,Lueders-Avoca ISD,127,Jones County,14,Abilene,,,,,<25,<25,14.3,<25,
All Students,127906,Stamford ISD,127,Jones County,14,Abilene,548,508,485,1055,<50,<25,9.1,<25,50
All Students,128901,Karnes City ISD,128,Karnes County,03,Victoria,424,415,401,839,<75,<50,54.5,<25,6.7
All Students,128902,Kenedy ISD,128,Karnes County,03,Victoria,467,437,440,903,<50,<25,8.8,<25,
All Students,128903,Runge ISD,128,Karnes County,03,Victoria,496,498,432,994,<50,<25,20,<25,20
All Students,128904,Falls City ISD,128,Karnes County,20,San Antonio,500,457,447,957,<50,<25,55.6,<25,6.7
All Students,129901,Crandall ISD,129,Kaufman County,10,Richardson,510,487,463,997,<250,<100,35.4,<25,20
All Students,129902,Forney ISD,129,Kaufman County,10,Richardson,497,482,455,979,553,295,53.3,71,24.1
All Students,129903,Kaufman ISD,129,Kaufman County,10,Richardson,473,449,430,923,<250,<150,53.4,<25,13.6
All Students,129904,Kemp ISD,129,Kaufman County,10,Richardson,448,458,438,906,<100,<50,36.3,<25,10.3
All Students,129905,Mabank ISD,129,Kaufman County,10,Richardson,507,509,477,1016,211,54,25.6,14,25.9
All Students,129906,Terrell ISD,129,Kaufman County,10,Richardson,468,457,435,925,209,60,28.7,8,13.3
All Students,129910,Scurry-Rosser ISD,129,Kaufman County,10,Richardson,474,463,451,938,<75,<50,44.4,<25,9.4
All Students,130901,Boerne ISD,130,Kendall County,20,San Antonio,545,536,510,1080,558,413,74,179,43.3
All Students,130902,Comfort ISD,130,Kendall County,13,Austin,492,479,450,971,<100,<50,58.2,<25,17.4
All Students,133901,Center Point ISD,133,Kerr County,20,San Antonio,471,458,451,929,<50,<50,67.6,<25,4
All Students,133903,Kerrville ISD,133,Kerr County,20,San Antonio,521,501,478,1023,<325,<200,61.6,<75,33.2
All Students,133904,Ingram ISD,133,Kerr County,20,San Antonio,438,434,432,872,<75,<50,50,<25,
All Students,134901,Junction ISD,134,Kimble County,15,San Angelo,448,441,403,889,<75,<50,61.3,<25,5.3
All Students,136901,Brackett ISD,136,Kinney County,20,San Antonio,479,450,443,928,53,24,45.3,6,25
All Students,137901,Kingsville ISD,137,Kleberg County,02,Corpus Christi,442,417,410,860,<225,<125,53.2,<25,7.3
All Students,137903,Riviera ISD,137,Kleberg County,02,Corpus Christi,455,424,403,879,<50,<50,72.1,<25,9.7
All Students,137904,Santa Gertrudis ISD,137,Kleberg County,02,Corpus Christi,527,483,488,1011,56,18,32.1,6,33.3
All Students,138902,Knox City-O'Brien CISD,138,Knox County,09,Wichita Falls,,,,,<25,<25,5,<25,
All Students,138903,Munday CISD,138,Knox County,09,Wichita Falls,,,,,<50,<25,4,<25,100
All Students,139905,Chisum ISD,139,Lamar County,08,Mt Pleasant,495,495,445,990,<75,<25,2.9,<25,
All Students,139908,Roxton ISD,139,Lamar County,08,Mt Pleasant,450,380,385,830,<25,<25,10,<25,
All Students,139909,Paris ISD,139,Lamar County,08,Mt Pleasant,525,511,501,1036,173,51,29.5,23,45.1
All Students,139911,North Lamar ISD,139,Lamar County,08,Mt Pleasant,523,516,499,1040,6,54,100,17,31.5
All Students,139912,Prairiland ISD,139,Lamar County,08,Mt Pleasant,498,467,460,965,<100,<25,7.9,<25,33.3
All Students,140901,Amherst ISD,140,Lamb County,17,Lubbock,530,440,430,970,<25,<25,18.2,<25,
All Students,140904,Littlefield ISD,140,Lamb County,17,Lubbock,493,427,447,920,<100,<25,11.8,<25,
All Students,140905,Olton ISD,140,Lamb County,17,Lubbock,,,,,<75,<25,1.8,<25,
All Students,140908,Sudan ISD,140,Lamb County,17,Lubbock,660,595,555,1255,<50,<25,5.4,<25,100
All Students,141901,Lampasas ISD,141,Lampasas County,12,Waco,476,480,453,955,259,145,56,26,17.9
All Students,141902,Lometa ISD,141,Lampasas County,12,Waco,469,459,442,928,<25,<25,50,<25,10
All Students,142901,Cotulla ISD,142,La Salle County,20,San Antonio,399,385,380,784,<75,<25,38.5,<25,
All Students,143901,Hallettsville ISD,143,Lavaca County,03,Victoria,510,471,452,981,73,34,46.6,5,14.7
All Students,143902,Moulton ISD,143,Lavaca County,03,Victoria,480,495,493,975,<25,<25,33.3,<25,25
All Students,143903,Shiner ISD,143,Lavaca County,03,Victoria,507,473,480,980,42,32,76.2,6,18.8
All Students,144901,Giddings ISD,144,Lee County,13,Austin,482,451,441,933,<150,<100,54.5,<25,11.5
All Students,144902,Lexington ISD,144,Lee County,13,Austin,502,494,458,995,<75,<50,43.1,<25,28.6
All Students,144903,Dime Box ISD,144,Lee County,13,Austin,501,463,453,964,<25,<25,70,<25,42.9
All Students,145901,Buffalo ISD,145,Leon County,06,Huntsville,479,481,468,960,<75,<25,35.3,<25,16.7
All Students,145902,Centerville ISD,145,Leon County,06,Huntsville,462,464,415,926,<50,<25,44.7,<25,9.5
All Students,145906,Normangee ISD,145,Leon County,06,Huntsville,445,428,423,873,<50,<25,42.9,<25,6.7
All Students,145907,Oakwood ISD,145,Leon County,06,Huntsville,398,405,360,803,<25,<25,40,<25,
All Students,145911,Leon ISD,145,Leon County,06,Huntsville,495,480,460,975,<50,<25,60,<25,9.5
All Students,146901,Cleveland ISD,146,Liberty County,04,Houston,424,425,393,849,<175,<100,59.5,<25,5.2
All Students,146902,Dayton ISD,146,Liberty County,04,Houston,486,452,438,938,<325,<125,38.5,<25,12.4
All Students,146904,Hardin ISD,146,Liberty County,04,Houston,495,474,456,969,<75,<50,39.1,<25,16
All Students,146905,Hull-Daisetta ISD,146,Liberty County,05,Beaumont,452,424,416,876,<50,<50,56.8,<25,
All Students,146906,Liberty ISD,146,Liberty County,04,Houston,476,456,439,931,<150,<75,52.7,<25,11.6
All Students,146907,Tarkington ISD,146,Liberty County,04,Houston,509,486,452,995,<125,<50,34.3,<25,22.2
All Students,147901,Coolidge ISD,147,Limestone County,12,Waco,430,425,430,855,<25,<25,13.3,<25,
All Students,147902,Groesbeck ISD,147,Limestone County,12,Waco,462,484,454,946,<100,<25,14.6,<25,14.3
All Students,147903,Mexia ISD,147,Limestone County,12,Waco,478,453,425,930,<150,<25,2.7,<25,
All Students,148903,Higgins ISD,148,Lipscomb County,16,Amarillo,430,420,380,850,<25,<25,25,<25,
All Students,149901,George West ISD,149,Live Oak County,02,Corpus Christi,518,519,482,1037,<100,<25,11.9,<25,40
All Students,149902,Three Rivers ISD,149,Live Oak County,02,Corpus Christi,563,500,499,1063,37,9,24.3,5,55.6
All Students,150901,Llano ISD,150,Llano County,13,Austin,497,475,456,972,115,70,60.9,12,17.1
All Students,152504,Texas Tech University High School,152,Lubbock County,17,Lubbock,520,533,501,1054,<25,<50,,<25,37
All Students,152803,South Plains Academy Charter Distr,152,Lubbock County,17,Lubbock,390,388,390,778,<75,<25,5.4,<25,
All Students,152805,Harmony Science Acad (Lubbock),152,Lubbock County,17,Lubbock,525,519,526,1045,8,11,100,5,45.5
All Students,152901,Lubbock ISD,152,Lubbock County,17,Lubbock,438,428,420,866,1538,1432,93.1,238,16.6
All Students,152902,New Deal ISD,152,Lubbock County,17,Lubbock,452,443,456,895,<75,<25,21.4,<25,
All Students,152903,Slaton ISD,152,Lubbock County,17,Lubbock,512,454,448,966,<100,<25,5.7,<25,
All Students,152906,Lubbock-Cooper ISD,152,Lubbock County,17,Lubbock,503,499,475,1002,225,79,35.1,26,32.9
All Students,152907,Frenship ISD,152,Lubbock County,17,Lubbock,501,491,470,992,478,233,48.7,48,20.6
All Students,152908,Roosevelt ISD,152,Lubbock County,17,Lubbock,473,429,411,902,<75,<25,25.9,<25,6.7
All Students,152909,Shallowater ISD,152,Lubbock County,17,Lubbock,535,534,496,1070,<100,<50,31.3,<25,40
All Students,152910,Idalou ISD,152,Lubbock County,17,Lubbock,515,474,452,989,<100,<25,14,<25,8.3
All Students,153904,Tahoka ISD,153,Lynn County,17,Lubbock,494,480,460,974,<50,<25,44.4,<25,15
All Students,153905,New Home ISD,153,Lynn County,17,Lubbock,497,423,440,920,<25,<25,20,<25,
All Students,153907,Wilson ISD,153,Lynn County,17,Lubbock,387,450,477,837,<25,<25,20,<25,
All Students,154901,Madisonville CISD,154,Madison County,06,Huntsville,470,453,431,923,<175,<50,32,<25,2
All Students,154903,North Zulch ISD,154,Madison County,06,Huntsville,479,470,425,949,<50,<25,40.7,<25,
All Students,155901,Jefferson ISD,155,Marion County,08,Mt Pleasant,620,570,563,1190,<100,<25,4.8,<25,75
All Students,156902,Stanton ISD,156,Martin County,18,Midland,498,478,441,975,<50,<25,35.4,<25,23.5
All Students,156905,Grady ISD,156,Martin County,18,Midland,,,,,<25,<25,8.3,<25,100
All Students,157901,Mason ISD,157,Mason County,15,San Angelo,529,514,496,1043,50,26,52,9,34.6
All Students,158901,Bay City ISD,158,Matagorda County,03,Victoria,475,447,427,922,206,113,54.9,15,13.3
All Students,158902,Tidehaven ISD,158,Matagorda County,03,Victoria,458,402,397,860,<50,<25,20,<25,
All Students,158905,Palacios ISD,158,Matagorda County,03,Victoria,455,428,407,882,<100,<75,70.2,<25,9.1
All Students,158906,Van Vleck ISD,158,Matagorda County,03,Victoria,482,470,436,952,<75,<50,43.3,<25,17.2
All Students,159901,Eagle Pass ISD,159,Maverick County,20,San Antonio,457,427,416,884,919,499,54.3,36,7.2
All Students,160901,Brady ISD,160,McCulloch County,15,San Angelo,483,491,483,974,<100,<25,10.4,<25,12.5
All Students,160905,Lohn ISD,160,McCulloch County,15,San Angelo,485,440,400,925,<25,<25,22.2,<25,
All Students,161802,Rapoport Academy Public School,161,McLennan County,12,Waco,491,501,507,992,27,21,77.8,5,23.8
All Students,161807,Harmony Science Acad (Waco),161,McLennan County,12,Waco,496,458,464,953,116,128,100,24,18.8
All Students,161901,Crawford ISD,161,McLennan County,12,Waco,510,502,471,1012,53,34,64.2,8,23.5
All Students,161903,Midway ISD,161,McLennan County,12,Waco,532,525,502,1057,538,280,52,112,40
All Students,161906,La Vega ISD,161,McLennan County,12,Waco,457,429,401,886,<150,<75,34.2,<25,7.8
All Students,161907,Lorena ISD,161,McLennan County,12,Waco,512,497,476,1009,130,70,53.8,22,31.4
All Students,161908,Mart ISD,161,McLennan County,12,Waco,505,475,433,980,<50,<25,36.7,<25,9.1
All Students,161909,McGregor ISD,161,McLennan County,12,Waco,502,483,480,986,89,21,23.6,5,23.8
All Students,161910,Moody ISD,161,McLennan County,12,Waco,461,482,441,943,<75,<25,17.9,<25,10
All Students,161912,Riesel ISD,161,McLennan County,12,Waco,553,483,456,1036,<75,<25,42,<25,42.9
All Students,161914,Waco ISD,161,McLennan County,12,Waco,434,434,420,868,690,230,33.3,19,8.3
All Students,161916,West ISD,161,McLennan County,12,Waco,490,488,470,978,<125,<50,30.8,<25,18.8
All Students,161918,Axtell ISD,161,McLennan County,12,Waco,519,519,482,1038,<50,<25,19.6,<25,33.3
All Students,161919,Bruceville-Eddy ISD,161,McLennan County,12,Waco,497,492,488,989,<75,<25,31.5,<25,11.8
All Students,161920,China Spring ISD,161,McLennan County,12,Waco,535,510,490,1045,196,96,49,40,41.7
All Students,161921,Connally ISD,161,McLennan County,12,Waco,458,451,429,909,103,44,42.7,7,15.9
All Students,161922,Robinson ISD,161,McLennan County,12,Waco,492,511,468,1003,177,21,11.9,5,23.8
All Students,161923,Bosqueville ISD,161,McLennan County,12,Waco,542,536,504,1079,51,25,49,12,48
All Students,161925,Gholson ISD,161,McLennan County,12,Waco,421,410,418,831,<25,<25,72.7,<25,
All Students,162904,McMullen County ISD,162,McMullen County,02,Corpus Christi,508,527,508,1034,<25,<25,64.3,<25,33.3
All Students,163901,Devine ISD,163,Medina County,20,San Antonio,452,461,434,914,<150,<75,43.3,<25,11.5
All Students,163902,D'Hanis School,163,Medina County,20,San Antonio,463,426,414,889,<25,<25,52.2,<25,25
All Students,163903,Natalia ISD,163,Medina County,20,San Antonio,414,438,433,852,<75,<25,40.7,<25,4.2
All Students,163904,Hondo ISD,163,Medina County,20,San Antonio,462,496,445,958,<150,<50,20,<25,10.3
All Students,163908,Medina Valley ISD,163,Medina County,20,San Antonio,499,496,458,994,279,29,10.4,9,31
All Students,165120,Midland Christian School,165,Midland County,18,Midland,590,605,590,1195,<25,<25,,<25,70.8
All Students,165901,Midland ISD,165,Midland County,18,Midland,513,482,465,995,1210,524,43.3,137,26.1
All Students,165902,Greenwood ISD,165,Midland County,18,Midland,494,497,468,991,<125,<75,53.8,<25,20.6
All Students,166901,Cameron ISD,166,Milam County,06,Huntsville,461,432,431,893,<100,<75,52.1,<25,8
All Students,166903,Milano ISD,166,Milam County,06,Huntsville,570,533,523,1103,<50,<25,12.1,<25,50
All Students,166904,Rockdale ISD,166,Milam County,06,Huntsville,474,445,418,919,<125,<50,28,<25,14.3
All Students,166905,Thorndale ISD,166,Milam County,13,Austin,494,466,455,961,53,25,47.2,7,28
All Students,166907,Buckholts ISD,166,Milam County,06,Huntsville,442,458,442,900,<25,<25,38.5,<25,
All Students,167901,Goldthwaite ISD,167,Mills County,12,Waco,491,456,440,947,<50,<25,46.7,<25,14.3
All Students,167903,Star ISD,167,Mills County,12,Waco,,,,,<25,<25,14.3,<25,
All Students,167904,Priddy ISD,167,Mills County,12,Waco,560,530,490,1090,<25,<25,42.9,<25,33.3
All Students,168901,Colorado ISD,168,Mitchell County,14,Abilene,503,463,427,967,<75,<25,5.7,<25,33.3
All Students,168903,Westbrook ISD,168,Mitchell County,14,Abilene,400,419,391,819,<25,<25,58.3,<25,
All Students,169901,Bowie ISD,169,Montague County,09,Wichita Falls,491,469,454,961,<100,<75,60.2,<25,18.6
All Students,169902,Nocona ISD,169,Montague County,09,Wichita Falls,450,458,432,908,<75,<25,12,<25,
All Students,169906,Gold Burg ISD,169,Montague County,09,Wichita Falls,473,460,447,933,<25,<25,66.7,<25,16.7
All Students,169909,Prairie Valley ISD,169,Montague County,09,Wichita Falls,,,,,<25,<25,16.7,<25,
All Students,169910,Forestburg ISD,169,Montague County,09,Wichita Falls,,,,,<25,<25,8.3,<25,
All Students,169911,Saint Jo ISD,169,Montague County,09,Wichita Falls,509,513,453,1021,<25,<25,53.3,<25,25
All Students,170902,Conroe ISD,170,Montgomery County,06,Huntsville,541,523,503,1065,3437,2202,64.1,903,41
All Students,170903,Montgomery ISD,170,Montgomery County,06,Huntsville,529,512,485,1041,474,269,56.8,90,33.5
All Students,170904,Willis ISD,170,Montgomery County,06,Huntsville,485,463,443,947,359,200,55.7,34,17
All Students,170906,Magnolia ISD,170,Montgomery County,06,Huntsville,514,495,468,1009,819,389,47.5,112,28.8
All Students,170907,Splendora ISD,170,Montgomery County,06,Huntsville,485,483,465,968,235,53,22.6,8,15.1
All Students,170908,New Caney ISD,170,Montgomery County,06,Huntsville,481,474,447,955,643,238,37,41,17.2
All Students,171901,Dumas ISD,171,Moore County,16,Amarillo,526,504,476,1030,<275,<25,3.8,<25,30
All Students,171902,Sunray ISD,171,Moore County,16,Amarillo,547,510,477,1057,<50,<25,8.1,<25,
All Students,172902,Daingerfield-Lone Star ISD,172,Morris County,08,Mt Pleasant,526,480,486,1006,<75,<25,6.8,<25,40
All Students,172905,Pewitt CISD,172,Morris County,08,Mt Pleasant,446,451,410,897,<75,<25,36.7,<25,4.5
All Students,174901,Chireno ISD,174,Nacogdoches County,07,Kilgore,455,468,405,923,<25,<25,33.3,<25,
All Students,174902,Cushing ISD,174,Nacogdoches County,07,Kilgore,532,489,470,1021,<25,<25,62.5,<25,30
All Students,174903,Garrison ISD,174,Nacogdoches County,07,Kilgore,,,,,<50,<25,2,<25,
All Students,174904,Nacogdoches ISD,174,Nacogdoches County,07,Kilgore,507,497,465,1004,377,116,30.8,34,29.3
All Students,174906,Woden ISD,174,Nacogdoches County,07,Kilgore,470,484,450,954,<75,<25,9.4,<25,
All Students,174908,Central Heights ISD,174,Nacogdoches County,07,Kilgore,526,512,499,1038,55,17,30.9,5,29.4
All Students,174909,Martinsville ISD,174,Nacogdoches County,07,Kilgore,,,,,<25,<25,4.2,<25,
All Students,174911,Douglass ISD,174,Nacogdoches County,07,Kilgore,555,543,533,1098,<25,<25,38.1,<25,50
All Students,175902,Blooming Grove ISD,175,Navarro County,12,Waco,491,476,447,967,<75,<50,36.6,<25,11.5
All Students,175903,Corsicana ISD,175,Navarro County,12,Waco,461,435,421,896,390,195,50,16,8.2
All Students,175904,Dawson ISD,175,Navarro County,12,Waco,428,430,450,858,<50,<25,17.9,<25,
All Students,175905,Frost ISD,175,Navarro County,12,Waco,520,490,470,1010,<50,<25,19.2,<25,40
All Students,175907,Kerens ISD,175,Navarro County,12,Waco,,,,,<50,<25,2.9,<25,100
All Students,175910,Mildred ISD,175,Navarro County,12,Waco,496,475,457,971,<75,<25,24.1,<25,21.4
All Students,175911,Rice ISD,175,Navarro County,12,Waco,474,446,437,919,<75,<50,40.5,<25,10
All Students,176901,Burkeville ISD,176,Newton County,05,Beaumont,515,555,510,1070,<25,<25,13.3,<25,50
All Students,176902,Newton ISD,176,Newton County,05,Beaumont,433,437,437,870,<75,<25,8.6,<25,
All Students,176903,Deweyville ISD,176,Newton County,05,Beaumont,466,461,457,926,<75,<25,35.3,<25,16.7
All Students,177901,Roscoe Collegiate ISD,177,Nolan County,14,Abilene,430,430,480,860,<25,<25,13,<25,
All Students,177902,Sweetwater ISD,177,Nolan County,14,Abilene,540,454,426,994,<125,<25,4.7,<25,40
All Students,177903,Blackwell CISD,177,Nolan County,14,Abilene,420,425,440,845,<25,<25,12.5,<25,
All Students,177905,Highland ISD,177,Nolan County,14,Abilene,505,468,480,973,<25,<25,23.5,<25,
All Students,178804,Richard Milburn Alter High School,178,Nueces County,02,Corpus Christi,410,402,385,812,<75,<25,31.8,<25,9.5
All Students,178901,Agua Dulce ISD,178,Nueces County,02,Corpus Christi,,,,,<25,<25,4.5,<25,
All Students,178902,Bishop CISD,178,Nueces County,02,Corpus Christi,464,463,432,927,75,39,52,6,15.4
All Students,178903,Calallen ISD,178,Nueces County,02,Corpus Christi,493,486,470,979,289,178,61.6,33,18.5
All Students,178904,Corpus Christi ISD,178,Nueces County,02,Corpus Christi,462,455,439,917,2250,1054,46.8,177,16.8
All Students,178906,London ISD,178,Nueces County,02,Corpus Christi,557,537,487,1093,<25,<25,100,<25,33.3
All Students,178908,Port Aransas ISD,178,Nueces County,02,Corpus Christi,534,531,511,1066,48,34,70.8,15,44.1
All Students,178909,Robstown ISD,178,Nueces County,02,Corpus Christi,,,,,<150,<25,0.7,<25,
All Students,178912,Tuloso-Midway ISD,178,Nueces County,02,Corpus Christi,495,482,462,977,282,101,35.8,24,23.8
All Students,178913,Banquete ISD,178,Nueces County,02,Corpus Christi,505,440,450,945,<50,<25,4.1,<25,50
All Students,178914,Flour Bluff ISD,178,Nueces County,02,Corpus Christi,522,497,476,1019,442,267,60.4,80,30
All Students,178915,West Oso ISD,178,Nueces County,02,Corpus Christi,402,390,375,792,<125,<75,62.4,<25,5.9
All Students,179901,Perryton ISD,179,Ochiltree County,16,Amarillo,480,510,440,990,<150,<25,1.3,<25,50
All Students,180901,Boys Ranch ISD,180,Oldham County,16,Amarillo,460,450,475,910,<50,<25,5.1,<25,
All Students,180902,Vega ISD,180,Oldham County,16,Amarillo,,,,,<50,<25,3.3,<25,100
All Students,180903,Adrian ISD,180,Oldham County,16,Amarillo,,,,,<25,<25,11.1,<25,100
All Students,181901,Bridge City ISD,181,Orange County,05,Beaumont,495,481,446,977,189,113,59.8,24,21.2
All Students,181905,Orangefield ISD,181,Orange County,05,Beaumont,497,491,460,988,125,65,52,14,21.5
All Students,181906,West Orange-Cove CISD,181,Orange County,05,Beaumont,405,409,396,814,<125,<100,63.3,<25,3.9
All Students,181907,Vidor ISD,181,Orange County,05,Beaumont,488,487,444,976,372,127,34.1,21,16.5
All Students,181908,Little Cypress-Mauriceville CISD,181,Orange County,05,Beaumont,497,487,457,984,237,128,54,33,25.8
All Students,182901,Gordon ISD,182,Palo Pinto County,11,Fort Worth,460,510,530,970,<25,<25,16.7,<25,
All Students,182902,Graford ISD,182,Palo Pinto County,11,Fort Worth,476,426,414,901,<25,<25,69.2,<25,
All Students,182903,Mineral Wells ISD,182,Palo Pinto County,11,Fort Worth,477,445,426,922,198,56,28.3,6,10.7
All Students,182904,Santo ISD,182,Palo Pinto County,11,Fort Worth,490,509,463,999,<50,<25,26.5,<25,22.2
All Students,182905,Strawn ISD,182,Palo Pinto County,11,Fort Worth,520,508,474,1028,<25,<25,62.5,<25,40
All Students,183801,Panola Charter School,183,Panola County,07,Kilgore,575,545,455,1120,<50,<25,6.5,<25,50
All Students,183901,Beckville ISD,183,Panola County,07,Kilgore,487,509,479,996,<50,<25,21.4,<25,33.3
All Students,183902,Carthage ISD,183,Panola County,07,Kilgore,494,494,466,988,<175,<25,10.8,<25,17.6
All Students,184801,Crosstimbers Academy,184,Parker County,11,Fort Worth,493,493,487,987,<50,<25,6.8,<25,
All Students,184901,Poolville ISD,184,Parker County,11,Fort Worth,463,450,406,913,<50,<25,71,<25,4.5
All Students,184902,Springtown ISD,184,Parker County,11,Fort Worth,494,491,464,985,180,92,51.1,20,21.7
All Students,184903,Weatherford ISD,184,Parker County,11,Fort Worth,491,497,477,988,493,230,46.7,55,23.9
All Students,184904,Millsap ISD,184,Parker County,11,Fort Worth,479,483,431,961,<75,<50,39.7,<25,18.5
All Students,184907,Aledo ISD,184,Parker County,11,Fort Worth,557,535,500,1091,359,270,75.2,123,45.6
All Students,184908,Peaster ISD,184,Parker County,11,Fort Worth,515,519,495,1034,55,36,65.5,10,27.8
All Students,184909,Brock ISD,184,Parker County,11,Fort Worth,530,507,485,1037,70,25,35.7,5,20
All Students,185901,Bovina ISD,185,Parmer County,16,Amarillo,,,,,<50,<25,2.7,<25,100
All Students,185902,Farwell ISD,185,Parmer County,16,Amarillo,483,529,503,1011,<50,<25,24.2,<25,50
All Students,185903,Friona ISD,185,Parmer County,16,Amarillo,610,565,605,1175,<100,<25,2.7,<25,50
All Students,185904,Lazbuddie ISD,185,Parmer County,16,Amarillo,,,,,<25,<25,9.1,<25,
All Students,186901,Buena Vista ISD,186,Pecos County,18,Midland,410,370,335,780,<25,<25,44.4,<25,
All Students,186902,Fort Stockton ISD,186,Pecos County,18,Midland,428,420,419,848,<125,<75,46.8,<25,3.8
All Students,186903,Iraan-Sheffield ISD,186,Pecos County,18,Midland,458,462,436,920,<75,<25,13.5,<25,
All Students,187901,Big Sandy ISD,187,Polk County,06,Huntsville,457,447,423,904,<50,<25,37.1,<25,23.1
All Students,187903,Goodrich ISD,187,Polk County,06,Huntsville,428,473,455,900,<25,<25,36.4,<25,
All Students,187904,Corrigan-Camden ISD,187,Polk County,06,Huntsville,464,444,406,907,<75,<50,50,<25,5.4
All Students,187906,Leggett ISD,187,Polk County,06,Huntsville,313,300,310,613,<25,<25,27.3,<25,
All Students,187907,Livingston ISD,187,Polk County,06,Huntsville,495,479,439,974,228,98,43,19,19.4
